Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,6,10637296,0,60,0.002069234848022461,0.0018045902252197266,34,34,0,34,34,34,0,34,0.0,min,Min Best Case,False
2,96372106,6,10637297,0,60,0.0026807785034179688,0.0015664100646972656,30,30,0,30,30,30,0,30,0.0,min,Min Best Case,False
3,96372106,6,10637298,0,60,0.001203775405883789,0.0016531944274902344,34,34,0,34,34,34,0,34,0.0,min,Min Best Case,False
4,96372106,6,10637299,0,60,0.0013260841369628906,0.0016639232635498047,40,40,0,40,40,40,0,40,0.0,min,Min Best Case,False
5,96372106,6,10637300,0,60,0.0015878677368164062,0.0018458366394042969,46,46,0,46,46,46,0,46,0.0,min,Min Best Case,False
6,96372106,6,10637301,0,60,0.005237579345703125,0.002071857452392578,30,30,0,30,30,30,0,30,0.0,min,Min Best Case,False
7,96372106,6,10637302,0,60,0.0038416385650634766,0.002807140350341797,47,47,0,47,47,47,0,47,0.0,min,Min Best Case,False
8,96372106,6,10637303,0,60,0.0031926631927490234,0.0014622211456298828,28,28,0,28,28,28,0,28,0.0,min,Min Best Case,False
9,96372106,6,10637304,0,60,0.0016222000122070312,0.0015411376953125,29,29,0,29,29,29,0,29,0.0,min,Min Best Case,False
10,96372106,6,10637305,0,60,0.006900310516357422,0.0016295909881591797,32,32,0,32,32,32,0,32,0.0,min,Min Best Case,False
11,96372106,6,10637306,0,60,0.004788398742675781,0.0021314620971679688,36,36,0,36,36,36,0,36,0.0,min,Min Best Case,False
12,96372106,6,10637307,0,60,0.002801656723022461,0.0018429756164550781,38,38,0,38,38,38,0,38,0.0,min,Min Best Case,False
13,96372106,6,10637308,0,60,0.0046460628509521484,0.0017058849334716797,38,38,0,38,38,38,0,38,0.0,min,Min Best Case,False
14,96372106,6,10637309,0,60,0.0011327266693115234,0.0016884803771972656,31,31,0,31,31,31,0,31,0.0,min,Min Best Case,False
15,96372106,6,10637310,0,60,0.003586292266845703,0.0020215511322021484,43,43,0,43,43,43,0,43,0.0,min,Min Best Case,False
16,96372106,6,10637311,0,60,0.0026416778564453125,0.0019576549530029297,37,37,0,37,37,37,0,37,0.0,min,Min Best Case,False
17,96372106,6,10637312,0,60,0.001100301742553711,0.0014071464538574219,28,28,0,28,28,28,0,28,0.0,min,Min Best Case,False
18,96372106,6,10637313,0,60,0.008732080459594727,0.0019049644470214844,37,37,0,37,37,37,0,37,0.0,min,Min Best Case,False
19,96372106,6,10637314,0,60,0.017609834671020508,0.0018415451049804688,38,38,0,38,38,38,0,38,0.0,min,Min Best Case,False
20,96372106,6,10637315,0,60,0.008177518844604492,0.002152681350708008,45,45,0,45,45,45,0,45,0.0,min,Min Best Case,False
21,96372106,6,10637316,0,60,0.006351470947265625,0.0017709732055664062,44,44,0,44,44,44,0,44,0.0,min,Min Best Case,False
22,96372106,6,10637317,0,60,0.002682924270629883,0.0016710758209228516,33,33,0,33,33,33,0,33,0.0,min,Min Best Case,False
23,96372106,6,10637318,0,60,0.0013926029205322266,0.0015473365783691406,25,25,0,25,25,25,0,25,0.0,min,Min Best Case,False
24,96372106,6,10637319,0,60,0.004775047302246094,0.0018088817596435547,42,42,0,42,42,42,0,42,0.0,min,Min Best Case,False
25,96372106,6,10637320,0,60,0.0008668899536132812,0.001360177993774414,24,24,0,24,24,24,0,24,0.0,min,Min Best Case,False
26,96372106,6,10637321,0,60,0.00529789924621582,0.0012860298156738281,27,27,0,27,27,27,0,27,0.0,min,Min Best Case,False
27,96372106,6,10637322,0,60,0.007939815521240234,0.0018727779388427734,34,34,0,34,34,34,0,34,0.0,min,Min Best Case,False
28,96372106,6,10637323,0,60,0.004848480224609375,0.002538919448852539,35,35,0,35,35,35,0,35,0.0,min,Min Best Case,False
29,96372106,6,10637324,0,60,0.0016751289367675781,0.001528024673461914,30,30,0,30,30,30,0,30,0.0,min,Min Best Case,False
30,96372106,6,10637325,0,60,0.001062631607055664,0.0015053749084472656,29,29,0,29,29,29,0,29,0.0,min,Min Best Case,False
31,96372106,6,10637326,0,60,0.0033283233642578125,0.0018100738525390625,37,37,0,37,37,37,0,37,0.0,min,Min Best Case,False
32,96372106,6,10637327,0,60,0.0016815662384033203,0.0014095306396484375,33,33,0,33,33,33,0,33,0.0,min,Min Best Case,False
33,96372106,6,10637328,0,60,0.0018699169158935547,0.0016937255859375,40,40,0,40,40,40,0,40,0.0,min,Min Best Case,False
34,96372106,6,10637329,0,60,0.003909111022949219,0.0018079280853271484,37,37,0,37,37,37,0,37,0.0,min,Min Best Case,False
35,96372106,6,10637330,0,60,0.002690553665161133,0.0017850399017333984,31,31,0,31,31,31,0,31,0.0,min,Min Best Case,False
36,96372106,6,10637331,0,60,0.0019316673278808594,0.0014379024505615234,24,24,0,24,24,24,0,24,0.0,min,Min Best Case,False
37,96372106,6,10637332,0,60,0.001528024673461914,0.0013813972473144531,28,28,0,28,28,28,0,28,0.0,min,Min Best Case,False
38,96372106,6,10637333,0,60,0.0016329288482666016,0.0012483596801757812,28,28,0,28,28,28,0,28,0.0,min,Min Best Case,False
39,96372106,6,10637334,0,60,0.00121307373046875,0.00141143798828125,34,34,0,34,34,34,0,34,0.0,min,Min Best Case,False
40,96372106,6,10637335,0,60,0.001016855239868164,0.001331329345703125,18,18,0,18,18,18,0,18,0.0,min,Min Best Case,False
41,96372106,6,10637336,0,60,0.0016760826110839844,0.0021088123321533203,50,50,0,50,50,50,0,50,0.0,min,Min Best Case,False
42,96372106,6,10637337,0,60,0.0021522045135498047,0.0014073848724365234,27,27,0,27,27,27,0,27,0.0,min,Min Best Case,False
43,96372106,6,10637338,0,60,0.0019483566284179688,0.0018563270568847656,38,38,0,38,38,38,0,38,0.0,min,Min Best Case,False
44,96372106,6,10637339,0,60,0.0045146942138671875,0.0018122196197509766,38,38,0,38,38,38,0,38,0.0,min,Min Best Case,False
45,96372106,6,10637340,0,60,0.0015659332275390625,0.0016417503356933594,30,30,0,30,30,30,0,30,0.0,min,Min Best Case,False
46,96372106,6,10637341,0,60,0.00115966796875,0.0016491413116455078,33,33,0,33,33,33,0,33,0.0,min,Min Best Case,False
47,96372106,6,10637342,0,60,0.002241373062133789,0.0014004707336425781,28,28,0,28,28,28,0,28,0.0,min,Min Best Case,False
48,96372106,6,10637343,0,60,0.0015444755554199219,0.0014424324035644531,29,29,0,29,29,29,0,29,0.0,min,Min Best Case,False
49,96372106,6,10637344,0,60,0.11457276344299316,0.0015416145324707031,31,31,0,31,31,31,0,31,0.0,min,Min Best Case,False
50,96372106,6,10637345,0,60,0.0016219615936279297,0.001990079879760742,46,46,0,46,46,46,0,46,0.0,min,Min Best Case,False
