Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,2,60,0.11474084854125977,5.710162878036499,575,1009,434,800,799,801,2,800,0.25,uniform,True
2,96372106,3,10637297,2,60,2.849762439727783,4.413454532623291,485,849,364,645,650,659,9,652,0.25,uniform,True
3,96372106,3,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
4,96372106,3,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
5,96372106,3,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
6,96372106,3,10637301,2,60,47.43600654602051,2.791724920272827,337,580,243,457,460,463,3,462,0.25,uniform,True
7,96372106,3,10637302,2,60,1.343367099761963,4.336286544799805,442,765,323,587,592,597,5,593,0.25,uniform,True
8,96372106,3,10637303,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
9,96372106,3,10637304,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
10,96372106,3,10637305,2,60,0.10176420211791992,3.1705148220062256,464,821,357,645,636,649,13,645,0.25,uniform,True
11,96372106,3,10637306,2,60,3.3810598850250244,11.562021732330322,347,574,227,459,449,465,16,459,0.25,uniform,True
12,96372106,3,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
13,96372106,3,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
14,96372106,3,10637309,2,60,0.011991024017333984,0.1620030403137207,157,270,113,213,213,213,0,213,0.25,uniform,True
15,96372106,3,10637310,2,60,22.174503803253174,26.546931982040405,605,1072,467,853,848,876,28,863,0.25,uniform,True
16,96372106,3,10637311,2,60,0.08379435539245605,4.029227256774902,521,910,389,718,716,720,4,718,0.25,uniform,True
17,96372106,3,10637312,2,60,0.14261841773986816,7.147562742233276,494,863,369,681,672,689,17,681,0.25,uniform,True
18,96372106,3,10637313,2,60,0.07579779624938965,1.659937858581543,379,677,298,522,520,522,2,522,0.25,uniform,True
19,96372106,3,10637314,2,60,0.05778336524963379,1.8800022602081299,345,600,255,461,457,470,13,461,0.25,uniform,True
20,96372106,3,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
21,96372106,3,10637316,2,60,0.015109777450561523,0.2642979621887207,217,388,171,306,303,306,3,306,0.25,uniform,True
22,96372106,3,10637317,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
23,96372106,3,10637318,2,60,0.06388616561889648,4.65996527671814,500,899,399,702,687,706,19,702,0.25,uniform,True
24,96372106,3,10637319,2,60,0.1436159610748291,5.404465675354004,581,1022,441,808,808,811,3,808,0.25,uniform,True
25,96372106,3,10637320,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
26,96372106,3,10637321,2,60,202.97304558753967,11.666016340255737,570,998,428,772,760,766,6,765,0.25,uniform,True
27,96372106,3,10637322,2,60,0.05185961723327637,3.5953943729400635,532,912,380,739,736,739,3,739,0.25,uniform,True
28,96372106,3,10637323,2,60,0.09275126457214355,5.200519561767578,541,945,404,757,755,767,12,757,0.25,uniform,True
29,96372106,3,10637324,2,60,0.09081339836120605,5.887036085128784,571,988,417,771,767,777,10,771,0.25,uniform,True
30,96372106,3,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
31,96372106,3,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
32,96372106,3,10637327,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
33,96372106,3,10637328,2,60,0.05585122108459473,2.712247371673584,481,839,358,666,664,670,6,666,0.25,uniform,True
34,96372106,3,10637329,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
35,96372106,3,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
36,96372106,3,10637331,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
37,96372106,3,10637332,2,60,0.03298616409301758,0.6679537296295166,382,684,302,540,532,545,13,540,0.25,uniform,True
38,96372106,3,10637333,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
39,96372106,3,10637334,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
40,96372106,3,10637335,2,60,2.6946523189544678,2.2046890258789062,523,929,406,719,722,725,3,722,0.25,uniform,True
41,96372106,3,10637336,2,60,0.04998373985290527,1.5921220779418945,434,754,320,592,586,601,15,592,0.25,uniform,True
42,96372106,3,10637337,2,60,0.04395723342895508,0.963808536529541,358,633,275,499,497,499,2,499,0.25,uniform,True
43,96372106,3,10637338,2,60,0.08377623558044434,3.4219515323638916,386,676,290,533,524,537,13,533,0.25,uniform,True
44,96372106,3,10637339,2,60,76.1959707736969,17.269310474395752,386,639,253,502,506,510,4,508,0.25,uniform,True
45,96372106,3,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
46,96372106,3,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
47,96372106,3,10637342,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
48,96372106,3,10637343,2,60,0.026987791061401367,0.8054051399230957,365,619,254,504,501,505,4,504,0.25,uniform,True
49,96372106,3,10637344,2,60,0.02403855323791504,0.7453024387359619,340,574,234,461,457,468,11,461,0.25,uniform,True
50,96372106,3,10637345,2,60,0.0809783935546875,4.786439657211304,503,893,390,668,667,670,3,668,0.25,uniform,True
