Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,5,10637296,0,60,0.00997304916381836,0.02094268798828125,169,169,0,169,169,169,0,169,0.5,uniform,Min Worst Case,False
2,96372106,5,10637297,0,60,0.006981849670410156,0.010973453521728516,180,180,0,180,180,180,0,180,0.5,uniform,Min Worst Case,False
3,96372106,5,10637298,0,60,0.00901341438293457,0.012984275817871094,146,146,0,146,146,146,0,146,0.5,uniform,Min Worst Case,False
4,96372106,5,10637299,0,60,0.01196742057800293,0.014966249465942383,155,155,0,155,155,155,0,155,0.5,uniform,Min Worst Case,False
5,96372106,5,10637300,0,60,0.05846738815307617,0.01197195053100586,201,201,0,201,201,201,0,201,0.5,uniform,Min Worst Case,False
6,96372106,5,10637301,0,60,0.0693209171295166,0.011976480484008789,121,121,0,121,121,121,0,121,0.5,uniform,Min Worst Case,False
7,96372106,5,10637302,0,60,0.020944833755493164,0.013935089111328125,135,135,0,135,135,135,0,135,0.5,uniform,Min Worst Case,False
8,96372106,5,10637303,0,60,0.007978677749633789,0.011414051055908203,130,130,0,130,130,130,0,130,0.5,uniform,Min Worst Case,False
9,96372106,5,10637304,0,60,0.004986286163330078,0.00398564338684082,85,85,0,85,85,85,0,85,0.5,uniform,Min Worst Case,False
10,96372106,5,10637305,0,60,0.007981061935424805,0.010960102081298828,149,149,0,149,149,149,0,149,0.5,uniform,Min Worst Case,False
11,96372106,5,10637306,0,60,0.010822534561157227,0.014958620071411133,102,102,0,102,102,102,0,102,0.5,uniform,Min Worst Case,False
12,96372106,5,10637307,0,60,0.008972406387329102,0.012048482894897461,184,184,0,184,184,184,0,184,0.5,uniform,Min Worst Case,False
13,96372106,5,10637308,0,60,0.008975744247436523,0.013963460922241211,189,189,0,189,189,189,0,189,0.5,uniform,Min Worst Case,False
14,96372106,5,10637309,0,60,0.01094365119934082,0.011931896209716797,127,127,0,127,127,127,0,127,0.5,uniform,Min Worst Case,False
15,96372106,5,10637310,0,60,0.015552520751953125,0.00901031494140625,124,124,0,124,124,124,0,124,0.5,uniform,Min Worst Case,False
16,96372106,5,10637311,0,60,0.010097265243530273,0.018949270248413086,136,136,0,136,136,136,0,136,0.5,uniform,Min Worst Case,False
