Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,6,10637296,1,6000,0.03393745422363281,37,52,15,42,44,45,1,44,0.75,True
2,96372106,6,10637297,1,6000,0.11611080169677734,37,45,8,43,43,43,0,43,0.75,True
3,96372106,6,10637298,1,6000,0.08705639839172363,41,47,6,43,43,45,2,43,0.75,True
4,96372106,6,10637299,1,6000,1.3341460227966309,47,63,16,55,52,53,1,53,0.75,True
5,96372106,6,10637300,1,6000,1.063152551651001,54,66,12,63,62,63,1,63,0.75,True
6,96372106,6,10637301,1,6000,0.07216620445251465,32,46,14,41,40,40,0,40,0.75,True
7,96372106,6,10637302,1,6000,0.16455769538879395,52,72,20,64,60,62,2,60,0.75,True
8,96372106,6,10637303,1,6000,0.014068603515625,32,41,9,35,34,35,1,35,0.75,True
9,96372106,6,10637304,1,6000,0.03605055809020996,33,45,12,37,38,40,2,38,0.75,True
10,96372106,6,10637305,1,6000,0.3111264705657959,40,52,12,47,46,47,1,47,0.75,True
11,96372106,6,10637306,1,6000,0.11441445350646973,40,54,14,44,43,44,1,43,0.75,True
12,96372106,6,10637307,1,6000,0.18568158149719238,44,62,18,52,52,53,1,52,0.75,True
13,96372106,6,10637308,1,6000,0.1570580005645752,44,55,11,50,49,50,1,50,0.75,True
14,96372106,6,10637309,1,6000,0.06130695343017578,33,47,14,38,36,37,1,36,0.75,True
15,96372106,6,10637310,1,6000,3.4385900497436523,51,65,14,59,57,60,3,59,0.75,True
16,96372106,6,10637311,1,6000,0.02302384376525879,42,56,14,50,49,50,1,50,0.75,True
17,96372106,6,10637312,1,6000,0.062258243560791016,33,44,11,38,38,38,0,38,0.75,True
18,96372106,6,10637313,1,6000,0.12598872184753418,42,55,13,48,48,50,2,48,0.75,True
19,96372106,6,10637314,1,6000,0.3291966915130615,46,59,13,53,53,55,2,53,0.75,True
20,96372106,6,10637315,1,6000,0.0451812744140625,46,66,20,55,54,55,1,54,0.75,True
21,96372106,6,10637316,1,6000,3.509428024291992,53,73,20,64,65,66,1,66,0.75,True
22,96372106,6,10637317,1,6000,0.03161883354187012,39,51,12,46,44,44,0,44,0.75,True
23,96372106,6,10637318,1,6000,0.023029327392578125,27,36,9,33,32,33,1,33,0.75,True
24,96372106,6,10637319,1,6000,0.190887451171875,51,65,14,58,57,57,0,57,0.75,True
25,96372106,6,10637320,1,6000,0.0170290470123291,30,39,9,34,33,35,2,34,0.75,True
26,96372106,6,10637321,1,6000,0.03312253952026367,32,44,12,39,37,39,2,37,0.75,True
27,96372106,6,10637322,1,6000,0.15143847465515137,39,48,9,44,43,44,1,43,0.75,True
28,96372106,6,10637323,1,6000,0.04010295867919922,37,49,12,44,44,44,0,44,0.75,True
29,96372106,6,10637324,1,6000,0.016044139862060547,35,45,10,41,43,43,0,43,0.75,True
30,96372106,6,10637325,1,6000,0.025002479553222656,34,48,14,39,38,38,0,38,0.75,True
31,96372106,6,10637326,1,6000,0.1453263759613037,48,62,14,55,54,55,1,55,0.75,True
32,96372106,6,10637327,1,6000,0.13858604431152344,42,55,13,47,46,47,1,47,0.75,True
33,96372106,6,10637328,1,6000,0.04905819892883301,46,60,14,50,52,52,0,52,0.75,True
34,96372106,6,10637329,1,6000,0.15291857719421387,44,56,12,49,48,49,1,48,0.75,True
35,96372106,6,10637330,1,6000,0.04086422920227051,36,51,15,44,44,44,0,44,0.75,True
36,96372106,6,10637331,1,6000,0.0420682430267334,29,38,9,34,34,34,0,34,0.75,True
37,96372106,6,10637332,1,6000,0.01906585693359375,32,45,13,37,37,38,1,37,0.75,True
38,96372106,6,10637333,1,6000,0.33612799644470215,40,48,8,43,42,42,0,42,0.75,True
39,96372106,6,10637334,1,6000,0.02689194679260254,40,56,16,45,46,46,0,46,0.75,True
40,96372106,6,10637335,1,6000,0.014960289001464844,22,27,5,23,23,23,0,23,0.75,True
41,96372106,6,10637336,1,6000,0.2269129753112793,56,70,14,62,62,63,1,63,0.75,True
42,96372106,6,10637337,1,6000,0.03237128257751465,34,44,10,39,37,37,0,37,0.75,True
43,96372106,6,10637338,1,6000,0.14772272109985352,44,55,11,49,50,51,1,51,0.75,True
44,96372106,6,10637339,1,6000,2.604085683822632,44,58,14,54,51,52,1,52,0.75,True
45,96372106,6,10637340,1,6000,0.027925491333007812,35,46,11,44,43,44,1,44,0.75,True
46,96372106,6,10637341,1,6000,0.0250093936920166,37,49,12,43,43,43,0,43,0.75,True
47,96372106,6,10637342,1,6000,0.039064884185791016,34,42,8,40,40,40,0,40,0.75,True
48,96372106,6,10637343,1,6000,0.01492452621459961,32,41,9,36,36,37,1,36,0.75,True
49,96372106,6,10637344,1,6000,0.11113500595092773,37,50,13,43,39,40,1,40,0.75,True
50,96372106,6,10637345,1,6000,0.14996600151062012,53,69,16,61,63,64,1,63,0.75,True
