Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,10,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
2,96372106,10,10637297,2,60,2.884260892868042,87,121,34,103,103,103,0,103,1.0,False
3,96372106,10,10637298,2,60,6.492614030838013,89,121,32,103,101,101,0,101,1.0,False
4,96372106,10,10637299,2,60,33.19295334815979,95,129,34,112,110,110,0,110,1.0,False
5,96372106,10,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
6,96372106,10,10637301,2,60,17.338868856430054,69,103,34,85,83,83,0,83,1.0,False
7,96372106,10,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
8,96372106,10,10637303,2,60,0.08586788177490234,67,104,37,84,83,83,0,83,1.0,False
9,96372106,10,10637304,2,60,0.0737299919128418,61,87,26,70,70,70,0,70,1.0,False
10,96372106,10,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
11,96372106,10,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
12,96372106,10,10637307,2,60,31.990421533584595,95,130,35,114,110,110,0,110,1.0,False
13,96372106,10,10637308,2,60,25.538535833358765,95,140,45,112,110,110,0,110,1.0,False
14,96372106,10,10637309,2,60,0.532381534576416,95,126,31,105,105,105,0,105,1.0,False
15,96372106,10,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
16,96372106,10,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
17,96372106,10,10637312,2,60,4.701786279678345,67,95,28,83,82,82,0,82,1.0,False
18,96372106,10,10637313,2,60,49.57674980163574,100,132,32,116,116,116,0,116,1.0,False
19,96372106,10,10637314,2,60,30.23393964767456,94,130,36,115,113,113,0,113,1.0,False
20,96372106,10,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
21,96372106,10,10637316,2,60,22.366518020629883,91,127,36,103,103,103,0,103,1.0,False
22,96372106,10,10637317,2,60,0.21793675422668457,87,126,39,104,104,104,0,104,1.0,False
23,96372106,10,10637318,2,60,0.03488421440124512,68,106,38,94,93,93,0,93,1.0,False
24,96372106,10,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
25,96372106,10,10637320,2,60,0.6404364109039307,71,106,35,80,78,78,0,78,1.0,False
26,96372106,10,10637321,2,60,3.958106756210327,78,113,35,96,93,93,0,93,1.0,False
27,96372106,10,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
28,96372106,10,10637323,2,60,6.844897747039795,88,124,36,109,109,109,0,109,1.0,False
29,96372106,10,10637324,2,60,0.8299379348754883,71,95,24,88,86,86,0,86,1.0,False
30,96372106,10,10637325,2,60,7.928385972976685,78,112,34,90,89,89,0,89,1.0,False
31,96372106,10,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
32,96372106,10,10637327,2,60,0.15236210823059082,69,106,37,88,87,87,0,87,1.0,False
33,96372106,10,10637328,2,60,1.3836719989776611,82,112,30,94,94,94,0,94,1.0,False
34,96372106,10,10637329,2,60,0.18414521217346191,80,117,37,102,101,101,0,101,1.0,False
35,96372106,10,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
36,96372106,10,10637331,2,60,2.793649673461914,74,103,29,94,94,94,0,94,1.0,False
37,96372106,10,10637332,2,60,0.719646692276001,66,89,23,78,77,77,0,77,1.0,False
38,96372106,10,10637333,2,60,11.385333776473999,82,116,34,101,98,98,0,98,1.0,False
39,96372106,10,10637334,2,60,0.1980431079864502,88,123,35,106,105,105,0,105,1.0,False
40,96372106,10,10637335,2,60,0.5820064544677734,75,106,31,93,92,92,0,92,1.0,False
41,96372106,10,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
42,96372106,10,10637337,2,60,0.18145465850830078,66,94,28,82,82,82,0,82,1.0,False
43,96372106,10,10637338,2,60,5.3747782707214355,83,116,33,104,104,104,0,104,1.0,False
44,96372106,10,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
45,96372106,10,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
46,96372106,10,10637341,2,60,0.9240310192108154,68,99,31,86,86,86,0,86,1.0,False
47,96372106,10,10637342,2,60,0.6490247249603271,79,125,46,97,95,95,0,95,1.0,False
48,96372106,10,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
49,96372106,10,10637344,2,60,56.27392292022705,88,116,28,105,102,102,0,102,1.0,False
50,96372106,10,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
