Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,9,10637296,2,60,29.077873706817627,60,95,35,83,81,83,2,83,0.5,False
2,96372106,9,10637297,2,60,2.6432528495788574,80,110,30,96,93,97,4,95,0.5,False
3,96372106,9,10637298,2,60,4.6180994510650635,77,104,27,91,90,91,1,90,0.5,False
4,96372106,9,10637299,2,60,6.511625289916992,85,114,29,97,94,98,4,96,0.5,False
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
6,96372106,9,10637301,2,60,17.1160147190094,61,90,29,72,67,73,6,71,0.5,False
7,96372106,9,10637302,2,60,19.96819281578064,92,128,36,112,105,111,6,110,0.5,False
8,96372106,9,10637303,2,60,0.05791306495666504,57,95,38,77,72,80,8,76,0.5,False
9,96372106,9,10637304,2,60,0.0665292739868164,57,80,23,66,62,68,6,66,0.5,False
10,96372106,9,10637305,2,60,7.577534198760986,84,117,33,100,94,103,9,100,0.5,False
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
12,96372106,9,10637307,2,60,34.354825258255005,85,119,34,102,99,107,8,101,0.5,False
13,96372106,9,10637308,2,60,25.00780153274536,88,127,39,109,105,111,6,107,0.5,False
14,96372106,9,10637309,2,60,0.18980646133422852,80,104,24,91,89,91,2,90,0.5,False
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
16,96372106,9,10637311,2,60,1.5991029739379883,74,106,32,89,86,92,6,89,0.5,False
17,96372106,9,10637312,2,60,4.521713972091675,63,88,25,78,76,81,5,78,0.5,False
18,96372106,9,10637313,2,60,1.6220333576202393,82,117,35,103,100,107,7,102,0.5,False
19,96372106,9,10637314,2,60,1.7357072830200195,89,124,35,108,100,109,9,107,0.5,False
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
21,96372106,9,10637316,2,60,9.446590662002563,82,116,34,101,100,102,2,101,0.5,False
22,96372106,9,10637317,2,60,0.06907057762145996,76,111,35,96,95,99,4,96,0.5,False
23,96372106,9,10637318,2,60,0.027791976928710938,58,90,32,72,70,76,6,72,0.5,False
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
25,96372106,9,10637320,2,60,0.13651013374328613,57,88,31,68,64,69,5,67,0.5,False
26,96372106,9,10637321,2,60,0.5897657871246338,67,99,32,83,82,83,1,82,0.5,False
27,96372106,9,10637322,2,60,41.188114166259766,79,108,29,93,88,94,6,92,0.5,False
28,96372106,9,10637323,2,60,1.6243648529052734,85,112,27,101,95,102,7,100,0.5,False
29,96372106,9,10637324,2,60,0.6896312236785889,59,82,23,73,70,73,3,71,0.5,False
30,96372106,9,10637325,2,60,9.321322441101074,78,106,28,87,83,87,4,85,0.5,False
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
32,96372106,9,10637327,2,60,0.02665543556213379,58,94,36,74,69,74,5,73,0.5,False
33,96372106,9,10637328,2,60,0.29052066802978516,71,100,29,83,81,85,4,83,0.5,False
34,96372106,9,10637329,2,60,0.17374277114868164,77,112,35,94,90,95,5,93,0.5,False
35,96372106,9,10637330,2,60,0.347611665725708,76,113,37,97,96,98,2,97,0.5,False
36,96372106,9,10637331,2,60,0.7630615234375,62,92,30,79,78,81,3,79,0.5,False
37,96372106,9,10637332,2,60,0.28827381134033203,55,75,20,62,58,63,5,60,0.5,False
38,96372106,9,10637333,2,60,9.30820345878601,74,104,30,88,80,90,10,87,0.5,False
39,96372106,9,10637334,2,60,0.09108209609985352,75,103,28,92,89,91,2,90,0.5,False
40,96372106,9,10637335,2,60,0.9637935161590576,68,100,32,81,76,83,7,81,0.5,False
41,96372106,9,10637336,2,60,37.29930877685547,103,137,34,120,119,121,2,119,0.5,False
42,96372106,9,10637337,2,60,0.06949496269226074,55,77,22,67,64,68,4,67,0.5,False
43,96372106,9,10637338,2,60,5.939190149307251,67,96,29,82,81,82,1,82,0.5,False
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
45,96372106,9,10637340,2,60,23.121644020080566,66,98,32,83,82,82,0,82,0.5,False
46,96372106,9,10637341,2,60,0.08076333999633789,60,93,33,75,73,78,5,75,0.5,False
47,96372106,9,10637342,2,60,0.6225080490112305,72,115,43,95,92,94,2,93,0.5,False
48,96372106,9,10637343,2,60,52.374513387680054,57,94,37,76,70,78,8,75,0.5,False
49,96372106,9,10637344,2,60,6.466771364212036,68,101,33,84,80,87,7,84,0.5,False
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
