Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,2,10637296,1,60,0.0050373077392578125,14,23,9,20,20,22,2,20,0.5,True
2,96372106,2,10637297,1,60,0.002990245819091797,12,15,3,14,14,14,0,14,0.5,True
3,96372106,2,10637298,1,60,0.008040666580200195,20,26,6,24,23,25,2,24,0.5,True
4,96372106,2,10637299,1,60,0.018998384475708008,17,24,7,24,23,24,1,24,0.5,True
5,96372106,2,10637300,1,60,0.0039331912994384766,15,18,3,18,18,18,0,18,0.5,True
6,96372106,2,10637301,1,60,0.003988504409790039,11,19,8,15,15,16,1,15,0.5,True
7,96372106,2,10637302,1,60,0.030953645706176758,18,25,7,20,22,23,1,23,0.5,True
8,96372106,2,10637303,1,60,0.002992868423461914,13,18,5,18,18,18,0,18,0.5,True
9,96372106,2,10637304,1,60,0.014003515243530273,15,22,7,18,16,16,0,16,0.5,True
10,96372106,2,10637305,1,60,0.006981611251831055,16,23,7,20,17,21,4,21,0.5,True
11,96372106,2,10637306,1,60,0.0019919872283935547,6,12,6,9,8,10,2,9,0.5,True
12,96372106,2,10637307,1,60,0.003038167953491211,14,25,11,20,19,22,3,20,0.5,True
13,96372106,2,10637308,1,60,0.002995014190673828,11,17,6,14,14,14,0,14,0.5,True
14,96372106,2,10637309,1,60,0.019902944564819336,18,26,8,18,18,18,0,18,0.5,True
15,96372106,2,10637310,1,60,0.004995822906494141,13,23,10,17,15,18,3,17,0.5,True
16,96372106,2,10637311,1,60,0.001987934112548828,9,12,3,10,9,10,1,10,0.5,True
17,96372106,2,10637312,1,60,0.0030252933502197266,10,14,4,11,11,11,0,11,0.5,True
18,96372106,2,10637313,1,60,0.0030257701873779297,14,21,7,16,15,19,4,16,0.5,True
19,96372106,2,10637314,1,60,0.017795801162719727,16,20,4,17,16,16,0,16,0.5,True
20,96372106,2,10637315,1,60,0.0019958019256591797,10,17,7,15,14,15,1,15,0.5,True
21,96372106,2,10637316,1,60,0.0039103031158447266,16,27,11,24,19,26,7,24,0.5,True
22,96372106,2,10637317,1,60,0.0019948482513427734,12,16,4,14,12,16,4,14,0.5,True
23,96372106,2,10637318,1,60,0.002992391586303711,10,15,5,14,14,14,0,14,0.5,True
24,96372106,2,10637319,1,60,0.002991914749145508,16,24,8,20,20,20,0,20,0.5,True
25,96372106,2,10637320,1,60,0.0009951591491699219,7,10,3,9,7,10,3,9,0.5,True
26,96372106,2,10637321,1,60,0.001993894577026367,13,15,2,13,13,13,0,13,0.5,True
27,96372106,2,10637322,1,60,0.003981351852416992,8,10,2,10,9,10,1,10,0.5,True
28,96372106,2,10637323,1,60,0.005985260009765625,18,24,6,20,20,23,3,20,0.5,True
29,96372106,2,10637324,1,60,0.0010073184967041016,5,6,1,6,5,6,1,6,0.5,True
30,96372106,2,10637325,1,60,0.0030450820922851562,10,17,7,13,12,14,2,13,0.5,True
31,96372106,2,10637326,1,60,0.0019576549530029297,12,16,4,15,14,15,1,15,0.5,True
32,96372106,2,10637327,1,60,0.004046916961669922,11,15,4,11,11,12,1,11,0.5,True
33,96372106,2,10637328,1,60,0.005983829498291016,12,18,6,14,14,14,0,14,0.5,True
34,96372106,2,10637329,1,60,0.0020279884338378906,7,13,6,11,9,12,3,11,0.5,True
35,96372106,2,10637330,1,60,0.0009965896606445312,7,8,1,7,7,7,0,7,0.5,True
36,96372106,2,10637331,1,60,0.003059864044189453,13,21,8,17,17,17,0,17,0.5,True
37,96372106,2,10637332,1,60,0.0019948482513427734,9,12,3,10,10,11,1,10,0.5,True
38,96372106,2,10637333,1,60,0.0019948482513427734,11,16,5,12,11,14,3,12,0.5,True
39,96372106,2,10637334,1,60,0.001994609832763672,11,17,6,14,14,15,1,14,0.5,True
40,96372106,2,10637335,1,60,0.0005626678466796875,2,2,0,2,2,2,0,2,0.5,True
41,96372106,2,10637336,1,60,0.003996133804321289,17,22,5,19,19,19,0,19,0.5,True
42,96372106,2,10637337,1,60,0.007637739181518555,14,21,7,19,19,19,0,19,0.5,True
43,96372106,2,10637338,1,60,0.008975982666015625,16,26,10,20,18,20,2,19,0.5,True
44,96372106,2,10637339,1,60,0.013994693756103516,10,12,2,11,11,11,0,11,0.5,True
45,96372106,2,10637340,1,60,0.0030219554901123047,13,20,7,16,16,16,0,16,0.5,True
46,96372106,2,10637341,1,60,0.0039899349212646484,11,16,5,15,15,15,0,15,0.5,True
47,96372106,2,10637342,1,60,0.0019373893737792969,9,9,0,9,9,9,0,9,0.5,True
48,96372106,2,10637343,1,60,0.0019936561584472656,10,15,5,14,14,15,1,14,0.5,True
49,96372106,2,10637344,1,60,0.0031189918518066406,13,19,6,17,17,17,0,17,0.5,True
50,96372106,2,10637345,1,60,0.006983280181884766,18,26,8,21,21,22,1,21,0.5,True
