Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,7,10637296,1,60,0.02634596824645996,45,59,14,53,53,53,0,53,1.0,False
2,96372106,7,10637297,1,60,0.23630785942077637,45,56,11,48,48,48,0,48,1.0,False
3,96372106,7,10637298,1,60,0.0283205509185791,46,54,8,52,52,52,0,52,1.0,False
4,96372106,7,10637299,1,60,0.8343183994293213,58,74,16,65,64,64,0,64,1.0,False
5,96372106,7,10637300,1,60,0.23163723945617676,61,75,14,68,67,67,0,67,1.0,False
6,96372106,7,10637301,1,60,0.018853187561035156,35,51,16,41,41,41,0,41,1.0,False
7,96372106,7,10637302,1,60,0.12235140800476074,59,73,14,65,65,65,0,65,1.0,False
8,96372106,7,10637303,1,60,0.014746904373168945,42,53,11,45,45,45,0,45,1.0,False
9,96372106,7,10637304,1,60,0.023783206939697266,37,51,14,48,48,48,0,48,1.0,False
10,96372106,7,10637305,1,60,3.8069679737091064,47,59,12,51,51,51,0,51,1.0,False
11,96372106,7,10637306,1,60,0.09412693977355957,45,59,14,53,53,53,0,53,1.0,False
12,96372106,7,10637307,1,60,0.06398248672485352,49,69,20,56,56,56,0,56,1.0,False
13,96372106,7,10637308,1,60,0.16177582740783691,55,69,14,62,62,62,0,62,1.0,False
14,96372106,7,10637309,1,60,0.04759955406188965,42,58,16,51,50,50,0,50,1.0,False
15,96372106,7,10637310,1,60,2.6405413150787354,56,70,14,60,60,60,0,60,1.0,False
16,96372106,7,10637311,1,60,0.015400171279907227,48,63,15,57,57,57,0,57,1.0,False
17,96372106,7,10637312,1,60,0.08375024795532227,38,49,11,41,41,41,0,41,1.0,False
18,96372106,7,10637313,1,60,0.07009553909301758,50,64,14,55,55,55,0,55,1.0,False
19,96372106,7,10637314,1,60,0.18918728828430176,56,73,17,66,66,66,0,66,1.0,False
20,96372106,7,10637315,1,60,0.059334754943847656,57,76,19,63,63,63,0,63,1.0,False
21,96372106,7,10637316,1,60,0.23599910736083984,61,83,22,72,72,72,0,72,1.0,False
22,96372106,7,10637317,1,60,0.02625894546508789,50,68,18,57,57,57,0,57,1.0,False
23,96372106,7,10637318,1,60,0.017767667770385742,33,44,11,36,36,36,0,36,1.0,False
24,96372106,7,10637319,1,60,3.138899803161621,64,75,11,68,68,68,0,68,1.0,False
25,96372106,7,10637320,1,60,0.01035928726196289,34,46,12,39,39,39,0,39,1.0,False
26,96372106,7,10637321,1,60,0.023581981658935547,39,52,13,43,43,43,0,43,1.0,False
27,96372106,7,10637322,1,60,0.13287687301635742,51,65,14,57,57,57,0,57,1.0,False
28,96372106,7,10637323,1,60,0.07013416290283203,49,63,14,58,58,58,0,58,1.0,False
29,96372106,7,10637324,1,60,0.03825187683105469,40,50,10,43,43,43,0,43,1.0,False
30,96372106,7,10637325,1,60,0.02889871597290039,40,56,16,47,46,46,0,46,1.0,False
31,96372106,7,10637326,1,60,0.1723184585571289,57,73,16,65,65,65,0,65,1.0,False
32,96372106,7,10637327,1,60,0.05556035041809082,45,58,13,53,53,53,0,53,1.0,False
33,96372106,7,10637328,1,60,0.028694629669189453,54,68,14,58,58,58,0,58,1.0,False
34,96372106,7,10637329,1,60,0.08042716979980469,47,60,13,56,56,56,0,56,1.0,False
35,96372106,7,10637330,1,60,0.05982613563537598,48,65,17,58,58,58,0,58,1.0,False
36,96372106,7,10637331,1,60,0.03920626640319824,36,47,11,42,42,42,0,42,1.0,False
37,96372106,7,10637332,1,60,0.014576435089111328,36,49,13,39,39,39,0,39,1.0,False
38,96372106,7,10637333,1,60,0.1351783275604248,43,52,9,49,47,47,0,47,1.0,False
39,96372106,7,10637334,1,60,0.027189254760742188,48,67,19,55,55,55,0,55,1.0,False
40,96372106,7,10637335,1,60,0.02192997932434082,35,45,10,43,43,43,0,43,1.0,False
41,96372106,7,10637336,1,60,0.663336992263794,66,79,13,73,73,73,0,73,1.0,False
42,96372106,7,10637337,1,60,0.01418304443359375,35,46,11,41,40,40,0,40,1.0,False
43,96372106,7,10637338,1,60,1.2838504314422607,53,61,8,59,59,59,0,59,1.0,False
44,96372106,7,10637339,1,60,1.260812520980835,51,67,16,64,63,63,0,63,1.0,False
45,96372106,7,10637340,1,60,0.1368389129638672,43,54,11,46,46,46,0,46,1.0,False
46,96372106,7,10637341,1,60,0.016868114471435547,45,58,13,51,51,51,0,51,1.0,False
47,96372106,7,10637342,1,60,0.017293930053710938,43,57,14,51,51,51,0,51,1.0,False
48,96372106,7,10637343,1,60,0.007692813873291016,33,42,9,36,36,36,0,36,1.0,False
49,96372106,7,10637344,1,60,0.08326196670532227,42,51,9,48,48,48,0,48,1.0,False
50,96372106,7,10637345,1,60,0.055605411529541016,57,74,17,64,64,64,0,64,1.0,False
