Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,11,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
2,96372106,11,10637297,2,60,3.3447468280792236,92,132,40,110,108,112,4,109,0.25,False
3,96372106,11,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
4,96372106,11,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
5,96372106,11,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
6,96372106,11,10637301,2,60,43.92323017120361,84,128,44,104,97,113,16,102,0.25,False
7,96372106,11,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
8,96372106,11,10637303,2,60,0.17863965034484863,75,114,39,93,87,99,12,92,0.25,False
9,96372106,11,10637304,2,60,0.07453441619873047,63,90,27,76,70,83,13,76,0.25,False
10,96372106,11,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
11,96372106,11,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
12,96372106,11,10637307,2,60,34.60911750793457,99,136,37,122,110,125,15,121,0.25,False
13,96372106,11,10637308,2,60,27.849223375320435,97,142,45,120,108,126,18,118,0.25,False
14,96372106,11,10637309,2,60,1.6038713455200195,104,133,29,115,108,125,17,115,0.25,False
15,96372106,11,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
16,96372106,11,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
17,96372106,11,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
18,96372106,11,10637313,2,60,13.321950912475586,101,134,33,114,107,119,12,112,0.25,False
19,96372106,11,10637314,2,60,36.59867596626282,99,136,37,118,108,130,22,116,0.25,False
20,96372106,11,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
21,96372106,11,10637316,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
22,96372106,11,10637317,2,60,3.967134714126587,90,132,42,113,107,121,14,113,0.25,False
23,96372106,11,10637318,2,60,0.05508542060852051,74,115,41,95,85,102,17,95,0.25,False
24,96372106,11,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
25,96372106,11,10637320,2,60,0.7081577777862549,80,118,38,99,92,106,14,98,0.25,False
26,96372106,11,10637321,2,60,13.990909099578857,84,122,38,108,101,110,9,108,0.25,False
27,96372106,11,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
28,96372106,11,10637323,2,60,7.168388605117798,95,131,36,115,103,116,13,113,0.25,False
29,96372106,11,10637324,2,60,7.841892719268799,85,112,27,98,95,100,5,98,0.25,False
30,96372106,11,10637325,2,60,35.00260353088379,84,114,30,100,89,107,18,99,0.25,False
31,96372106,11,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
32,96372106,11,10637327,2,60,0.19362401962280273,77,119,42,89,79,106,27,88,0.25,False
33,96372106,11,10637328,2,60,1.36592698097229,93,129,36,113,106,117,11,113,0.25,False
34,96372106,11,10637329,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
35,96372106,11,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
36,96372106,11,10637331,2,60,3.007006883621216,76,106,30,89,81,98,17,89,0.25,False
37,96372106,11,10637332,2,60,0.7175612449645996,69,93,24,80,78,83,5,80,0.25,False
38,96372106,11,10637333,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
39,96372106,11,10637334,2,60,0.219588041305542,95,134,39,112,107,117,10,111,0.25,False
40,96372106,11,10637335,2,60,7.836014032363892,85,117,32,106,93,112,19,106,0.25,False
41,96372106,11,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
42,96372106,11,10637337,2,60,0.5650217533111572,74,105,31,88,84,96,12,88,0.25,False
43,96372106,11,10637338,2,60,35.25157618522644,91,130,39,111,99,124,25,111,0.25,False
44,96372106,11,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
45,96372106,11,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
46,96372106,11,10637341,2,60,0.4195408821105957,78,110,32,98,83,103,20,98,0.25,False
47,96372106,11,10637342,2,60,15.103702068328857,90,134,44,112,102,114,12,107,0.25,False
48,96372106,11,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
49,96372106,11,10637344,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
50,96372106,11,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
