Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,10,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
2,96372106,10,10637297,2,60,4.410924434661865,87,121,34,103,87,121,34,103,0.0,False
3,96372106,10,10637298,2,60,7.610093593597412,89,121,32,103,89,121,32,103,0.0,False
4,96372106,10,10637299,2,60,33.23691010475159,95,129,34,112,95,129,34,112,0.0,False
5,96372106,10,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
6,96372106,10,10637301,2,60,17.434282541275024,69,103,34,85,69,103,34,85,0.0,False
7,96372106,10,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
8,96372106,10,10637303,2,60,0.08068418502807617,67,104,37,84,67,104,37,84,0.0,False
9,96372106,10,10637304,2,60,0.06819844245910645,61,87,26,70,61,87,26,70,0.0,False
10,96372106,10,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
11,96372106,10,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
12,96372106,10,10637307,2,60,32.214343786239624,95,130,35,114,95,130,35,114,0.0,False
13,96372106,10,10637308,2,60,25.637816667556763,95,140,45,112,95,140,45,112,0.0,False
14,96372106,10,10637309,2,60,0.5069091320037842,95,126,31,105,95,126,31,105,0.0,False
15,96372106,10,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
16,96372106,10,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
17,96372106,10,10637312,2,60,4.464280605316162,67,95,28,83,67,95,28,83,0.0,False
18,96372106,10,10637313,2,60,44.847695112228394,100,132,32,116,100,132,32,116,0.0,False
19,96372106,10,10637314,2,60,36.617767333984375,94,130,36,115,94,130,36,115,0.0,False
20,96372106,10,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
21,96372106,10,10637316,2,60,22.303900480270386,91,127,36,103,91,127,36,103,0.0,False
22,96372106,10,10637317,2,60,0.21344804763793945,87,126,39,104,87,126,39,104,0.0,False
23,96372106,10,10637318,2,60,0.038860321044921875,68,106,38,94,68,106,38,94,0.0,False
24,96372106,10,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
25,96372106,10,10637320,2,60,0.6596603393554688,71,106,35,80,71,106,35,80,0.0,False
26,96372106,10,10637321,2,60,3.9922289848327637,78,113,35,96,78,113,35,96,0.0,False
27,96372106,10,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
28,96372106,10,10637323,2,60,6.98308801651001,88,124,36,109,88,124,36,109,0.0,False
29,96372106,10,10637324,2,60,0.8177909851074219,71,95,24,88,71,95,24,88,0.0,False
30,96372106,10,10637325,2,60,7.9182679653167725,78,112,34,90,78,112,34,90,0.0,False
31,96372106,10,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
32,96372106,10,10637327,2,60,0.14732646942138672,69,106,37,88,69,106,37,88,0.0,False
33,96372106,10,10637328,2,60,1.3797545433044434,82,112,30,94,82,112,30,94,0.0,False
34,96372106,10,10637329,2,60,0.16549277305603027,80,117,37,102,80,117,37,102,0.0,False
35,96372106,10,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
36,96372106,10,10637331,2,60,2.7681519985198975,74,103,29,94,74,103,29,94,0.0,False
37,96372106,10,10637332,2,60,0.7150280475616455,66,89,23,78,66,89,23,78,0.0,False
38,96372106,10,10637333,2,60,11.310127019882202,82,116,34,101,82,116,34,101,0.0,False
39,96372106,10,10637334,2,60,0.2012341022491455,88,123,35,106,88,123,35,106,0.0,False
40,96372106,10,10637335,2,60,0.5795433521270752,75,106,31,93,75,106,31,93,0.0,False
41,96372106,10,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
42,96372106,10,10637337,2,60,0.17803430557250977,66,94,28,82,66,94,28,82,0.0,False
43,96372106,10,10637338,2,60,5.42856502532959,83,116,33,104,83,116,33,104,0.0,False
44,96372106,10,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
45,96372106,10,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
46,96372106,10,10637341,2,60,0.9186563491821289,68,99,31,86,68,99,31,86,0.0,False
47,96372106,10,10637342,2,60,0.6391956806182861,79,125,46,97,79,125,46,97,0.0,False
48,96372106,10,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
49,96372106,10,10637344,2,60,56.95020604133606,88,116,28,105,88,116,28,105,0.0,False
50,96372106,10,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
