Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,10,10637296,1,60,0.03436398506164551,0.0025815963745117188,65,80,15,72,65,80,15,72,0.0,uniform,Min Worst Case,True,57,86
2,96372106,10,10637297,1,60,0.12105894088745117,0.0025115013122558594,71,89,18,82,71,89,18,82,0.0,uniform,Min Worst Case,True,63,89
3,96372106,10,10637298,1,60,0.14107155799865723,0.0026140213012695312,74,84,10,79,74,84,10,79,0.0,uniform,Min Worst Case,True,63,84
4,96372106,10,10637299,1,60,0.1049051284790039,0.0028002262115478516,74,95,21,91,74,95,21,91,0.0,uniform,Min Worst Case,True,63,103
5,96372106,10,10637300,1,60,0.24593186378479004,0.0028963088989257812,80,98,18,90,80,98,18,90,0.0,uniform,Min Worst Case,True,68,99
6,96372106,10,10637301,1,60,0.1917273998260498,0.0031294822692871094,58,70,12,64,58,70,12,64,0.0,uniform,Min Worst Case,True,50,73
7,96372106,10,10637302,1,60,0.6297986507415771,0.003345012664794922,86,106,20,94,86,106,20,94,0.0,uniform,Min Worst Case,True,75,111
8,96372106,10,10637303,1,60,0.005135059356689453,0.002209186553955078,57,75,18,66,57,75,18,66,0.0,uniform,Min Worst Case,True,54,79
9,96372106,10,10637304,1,60,0.006484508514404297,0.0020825862884521484,47,65,18,58,47,65,18,58,0.0,uniform,Min Worst Case,True,44,68
10,96372106,10,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
11,96372106,10,10637306,1,60,1.3033180236816406,0.003539562225341797,73,86,13,80,73,86,13,80,0.0,uniform,Min Worst Case,True,59,96
12,96372106,10,10637307,1,60,2.670269012451172,0.003206014633178711,73,90,17,79,73,90,17,79,0.0,uniform,Min Worst Case,True,61,94
13,96372106,10,10637308,1,60,0.03464245796203613,0.002450227737426758,78,100,22,88,78,100,22,88,0.0,uniform,Min Worst Case,True,72,104
14,96372106,10,10637309,1,60,0.09488701820373535,0.002627849578857422,77,97,20,87,77,97,20,87,0.0,uniform,Min Worst Case,True,67,100
15,96372106,10,10637310,1,60,1.2830479145050049,0.003239870071411133,79,97,18,85,79,97,18,85,0.0,uniform,Min Worst Case,True,69,103
16,96372106,10,10637311,1,60,0.02504563331604004,0.0036077499389648438,70,87,17,79,70,87,17,79,0.0,uniform,Min Worst Case,True,64,88
17,96372106,10,10637312,1,60,0.042388916015625,0.0024077892303466797,56,68,12,58,56,68,12,58,0.0,uniform,Min Worst Case,True,50,65
18,96372106,10,10637313,1,60,0.06407642364501953,0.002660036087036133,77,96,19,90,77,96,19,90,0.0,uniform,Min Worst Case,True,68,104
19,96372106,10,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Worst Case,True,-1,-1
20,96372106,10,10637315,1,60,0.13391757011413574,0.0027163028717041016,85,102,17,90,85,102,17,90,0.0,uniform,Min Worst Case,True,73,113
21,96372106,10,10637316,1,60,2.887582540512085,0.003087759017944336,82,99,17,89,82,99,17,89,0.0,uniform,Min Worst Case,True,65,103
22,96372106,10,10637317,1,60,0.07751655578613281,0.002680063247680664,76,94,18,82,76,94,18,82,0.0,uniform,Min Worst Case,True,68,98
23,96372106,10,10637318,1,60,0.014473199844360352,0.0020325183868408203,56,75,19,65,56,75,19,65,0.0,uniform,Min Worst Case,True,52,77
