Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,7,10637296,0,60,0.05891871452331543,0.0017361640930175781,39,39,0,39,39,39,0,39,1.0,min,True
2,96372106,7,10637297,0,60,0.0556793212890625,0.0014641284942626953,36,36,0,36,36,36,0,36,1.0,min,True
3,96372106,7,10637298,0,60,0.011156320571899414,0.001623392105102539,38,38,0,38,38,38,0,38,1.0,min,True
4,96372106,7,10637299,0,60,0.03206205368041992,0.0016198158264160156,49,49,0,49,49,49,0,49,1.0,min,True
5,96372106,7,10637300,0,60,0.03913140296936035,0.0017387866973876953,51,51,0,51,51,51,0,51,1.0,min,True
6,96372106,7,10637301,0,60,0.06840682029724121,0.002146005630493164,33,33,0,33,33,33,0,33,1.0,min,True
7,96372106,7,10637302,0,60,0.04060196876525879,0.0020132064819335938,50,50,0,50,50,50,0,50,1.0,min,True
8,96372106,7,10637303,0,60,0.08859062194824219,0.001753091812133789,38,38,0,38,38,38,0,38,1.0,min,True
9,96372106,7,10637304,0,60,0.02462005615234375,0.0014753341674804688,32,32,0,32,32,32,0,32,1.0,min,True
10,96372106,7,10637305,0,60,0.21082735061645508,0.0014760494232177734,37,37,0,37,37,37,0,37,1.0,min,True
11,96372106,7,10637306,0,60,0.07265067100524902,0.0029556751251220703,39,39,0,39,39,39,0,39,1.0,min,True
12,96372106,7,10637307,0,60,0.035825490951538086,0.0018770694732666016,43,43,0,43,43,43,0,43,1.0,min,True
13,96372106,7,10637308,0,60,0.1032869815826416,0.0017726421356201172,46,46,0,46,46,46,0,46,1.0,min,True
14,96372106,7,10637309,0,60,0.006489992141723633,0.0015916824340820312,37,37,0,37,37,37,0,37,1.0,min,True
15,96372106,7,10637310,0,60,0.045029640197753906,0.0025696754455566406,47,47,0,47,47,47,0,47,1.0,min,True
16,96372106,7,10637311,0,60,0.06920552253723145,0.0019309520721435547,42,42,0,42,42,42,0,42,1.0,min,True
17,96372106,7,10637312,0,60,0.08596062660217285,0.002025127410888672,31,31,0,31,31,31,0,31,1.0,min,True
18,96372106,7,10637313,0,60,0.07545065879821777,0.0017807483673095703,43,43,0,43,43,43,0,43,1.0,min,True
19,96372106,7,10637314,0,60,0.26203107833862305,0.0027120113372802734,46,46,0,46,46,46,0,46,1.0,min,True
20,96372106,7,10637315,0,60,0.18547892570495605,0.002230405807495117,54,54,0,54,54,54,0,54,1.0,min,True
21,96372106,7,10637316,0,60,0.17683649063110352,0.0022351741790771484,49,49,0,49,49,49,0,49,1.0,min,True
22,96372106,7,10637317,0,60,0.03931570053100586,0.0017631053924560547,43,43,0,43,43,43,0,43,1.0,min,True
23,96372106,7,10637318,0,60,0.01778721809387207,0.0016162395477294922,30,30,0,30,30,30,0,30,1.0,min,True
24,96372106,7,10637319,0,60,0.2589235305786133,0.0018050670623779297,49,49,0,49,49,49,0,49,1.0,min,True
25,96372106,7,10637320,0,60,0.004256486892700195,0.0012125968933105469,28,28,0,28,28,28,0,28,1.0,min,True
26,96372106,7,10637321,0,60,0.09771418571472168,0.001280069351196289,33,33,0,33,33,33,0,33,1.0,min,True
27,96372106,7,10637322,0,60,0.1270132064819336,0.0023441314697265625,44,44,0,44,44,44,0,44,1.0,min,True
