Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,7,10637296,0,60,0.010109663009643555,0.0018093585968017578,39,39,0,39,39,39,0,39,0.0,max,Min Best Case,True
2,96372106,7,10637297,0,60,0.00545811653137207,0.0013992786407470703,36,36,0,36,36,36,0,36,0.0,max,Min Best Case,True
3,96372106,7,10637298,0,60,0.0013248920440673828,0.0015044212341308594,38,38,0,38,38,38,0,38,0.0,max,Min Best Case,True
4,96372106,7,10637299,0,60,0.0034210681915283203,0.0024368762969970703,49,49,0,49,49,49,0,49,0.0,max,Min Best Case,True
5,96372106,7,10637300,0,60,0.0030715465545654297,0.0016508102416992188,51,51,0,51,51,51,0,51,0.0,max,Min Best Case,True
6,96372106,7,10637301,0,60,0.005269289016723633,0.0019314289093017578,33,33,0,33,33,33,0,33,0.0,max,Min Best Case,True
7,96372106,7,10637302,0,60,0.0039746761322021484,0.001997709274291992,50,50,0,50,50,50,0,50,0.0,max,Min Best Case,True
8,96372106,7,10637303,0,60,0.00650787353515625,0.0017604827880859375,38,38,0,38,38,38,0,38,0.0,max,Min Best Case,True
9,96372106,7,10637304,0,60,0.002147197723388672,0.00141143798828125,32,32,0,32,32,32,0,32,0.0,max,Min Best Case,True
10,96372106,7,10637305,0,60,0.01816725730895996,0.0014147758483886719,37,37,0,37,37,37,0,37,0.0,max,Min Best Case,True
11,96372106,7,10637306,0,60,0.00553584098815918,0.0020024776458740234,39,39,0,39,39,39,0,39,0.0,max,Min Best Case,True
12,96372106,7,10637307,0,60,0.003710031509399414,0.0017344951629638672,43,43,0,43,43,43,0,43,0.0,max,Min Best Case,True
13,96372106,7,10637308,0,60,0.0077550411224365234,0.001566171646118164,46,46,0,46,46,46,0,46,0.0,max,Min Best Case,True
14,96372106,7,10637309,0,60,0.0013871192932128906,0.001562356948852539,37,37,0,37,37,37,0,37,0.0,max,Min Best Case,True
15,96372106,7,10637310,0,60,0.004258394241333008,0.0018923282623291016,47,47,0,47,47,47,0,47,0.0,max,Min Best Case,True
16,96372106,7,10637311,0,60,0.004340171813964844,0.0018181800842285156,42,42,0,42,42,42,0,42,0.0,max,Min Best Case,True
17,96372106,7,10637312,0,60,0.006733417510986328,0.001270294189453125,31,31,0,31,31,31,0,31,0.0,max,Min Best Case,True
18,96372106,7,10637313,0,60,0.010142087936401367,0.0017442703247070312,43,43,0,43,43,43,0,43,0.0,max,Min Best Case,True
19,96372106,7,10637314,0,60,0.01819920539855957,0.0016105175018310547,46,46,0,46,46,46,0,46,0.0,max,Min Best Case,True
20,96372106,7,10637315,0,60,0.023621082305908203,0.0020749568939208984,54,54,0,54,54,54,0,54,0.0,max,Min Best Case,True
21,96372106,7,10637316,0,60,0.011284351348876953,0.0016548633575439453,49,49,0,49,49,49,0,49,0.0,max,Min Best Case,True
