Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,1,60,0.0008165836334228516,0.0012769699096679688,14,23,9,23,21,23,2,23,0.5,max,Min Best Case,False
2,96372106,2,10637297,1,60,0.0006556510925292969,0.0011627674102783203,12,15,3,15,15,15,0,15,0.5,max,Min Best Case,False
3,96372106,2,10637298,1,60,0.0016036033630371094,0.0016009807586669922,20,26,6,26,25,26,1,26,0.5,max,Min Best Case,False
4,96372106,2,10637299,1,60,0.004875898361206055,0.0016980171203613281,16,24,8,24,23,24,1,24,0.5,max,Min Best Case,False
5,96372106,2,10637300,1,60,0.0005021095275878906,0.0017287731170654297,15,18,3,18,18,18,0,18,0.5,max,Min Best Case,False
6,96372106,2,10637301,1,60,0.0004711151123046875,0.0014386177062988281,11,19,8,19,19,19,0,19,0.5,max,Min Best Case,False
7,96372106,2,10637302,1,60,0.009302616119384766,0.0020813941955566406,18,25,7,25,25,25,0,25,0.5,max,Min Best Case,False
8,96372106,2,10637303,1,60,0.0005009174346923828,0.0012116432189941406,13,18,5,18,18,18,0,18,0.5,max,Min Best Case,False
9,96372106,2,10637304,1,60,0.0023186206817626953,0.001451253890991211,14,23,9,23,21,23,2,23,0.5,max,Min Best Case,False
10,96372106,2,10637305,1,60,0.001096487045288086,0.0013399124145507812,16,23,7,23,23,23,0,23,0.5,max,Min Best Case,False
11,96372106,2,10637306,1,60,0.0003094673156738281,0.0012233257293701172,6,12,6,12,10,12,2,12,0.5,max,Min Best Case,False
12,96372106,2,10637307,1,60,0.0005278587341308594,0.0013275146484375,14,25,11,25,24,25,1,25,0.5,max,Min Best Case,False
13,96372106,2,10637308,1,60,0.00048661231994628906,0.0013723373413085938,11,17,6,17,17,17,0,17,0.5,max,Min Best Case,False
14,96372106,2,10637309,1,60,0.005455732345581055,0.001538991928100586,18,27,9,27,27,27,0,27,0.5,max,Min Best Case,False
15,96372106,2,10637310,1,60,0.0005559921264648438,0.0013120174407958984,13,23,10,23,21,23,2,23,0.5,max,Min Best Case,False
16,96372106,2,10637311,1,60,0.00028896331787109375,0.0007560253143310547,9,12,3,12,12,12,0,12,0.5,max,Min Best Case,False
17,96372106,2,10637312,1,60,0.0004813671112060547,0.001291036605834961,10,14,4,14,14,14,0,14,0.5,max,Min Best Case,False
18,96372106,2,10637313,1,60,0.0005578994750976562,0.0010640621185302734,14,21,7,21,21,21,0,21,0.5,max,Min Best Case,False
19,96372106,2,10637314,1,60,0.009304285049438477,0.0013515949249267578,15,21,6,21,18,20,2,20,0.5,max,Min Best Case,False
20,96372106,2,10637315,1,60,0.000408172607421875,0.001028299331665039,10,17,7,17,15,17,2,17,0.5,max,Min Best Case,False
21,96372106,2,10637316,1,60,0.0005905628204345703,0.0012907981872558594,16,27,11,27,26,27,1,27,0.5,max,Min Best Case,False
22,96372106,2,10637317,1,60,0.0004036426544189453,0.0008449554443359375,12,16,4,16,15,16,1,16,0.5,max,Min Best Case,False
23,96372106,2,10637318,1,60,0.00040411949157714844,0.001209259033203125,10,15,5,15,12,15,3,15,0.5,max,Min Best Case,False
24,96372106,2,10637319,1,60,0.0005426406860351562,0.0011942386627197266,16,24,8,24,22,24,2,24,0.5,max,Min Best Case,False
25,96372106,2,10637320,1,60,0.0002982616424560547,0.0007541179656982422,7,10,3,10,9,10,1,10,0.5,max,Min Best Case,False
26,96372106,2,10637321,1,60,0.0003573894500732422,0.0009191036224365234,13,15,2,15,15,15,0,15,0.5,max,Min Best Case,False
27,96372106,2,10637322,1,60,0.0007252693176269531,0.0009295940399169922,8,11,3,11,10,10,0,10,0.5,max,Min Best Case,False
28,96372106,2,10637323,1,60,0.0006084442138671875,0.002413034439086914,18,24,6,24,24,24,0,24,0.5,max,Min Best Case,False
29,96372106,2,10637324,1,60,0.00023245811462402344,0.0005612373352050781,5,6,1,6,6,6,0,6,0.5,max,Min Best Case,False
30,96372106,2,10637325,1,60,0.0004703998565673828,0.0014090538024902344,10,17,7,17,16,17,1,17,0.5,max,Min Best Case,False
31,96372106,2,10637326,1,60,0.0004627704620361328,0.0012586116790771484,12,16,4,16,14,16,2,16,0.5,max,Min Best Case,False
32,96372106,2,10637327,1,60,0.0009839534759521484,0.00093841552734375,10,16,6,16,14,15,1,15,0.5,max,Min Best Case,False
33,96372106,2,10637328,1,60,0.0010120868682861328,0.0008180141448974609,12,18,6,18,16,18,2,18,0.5,max,Min Best Case,False
34,96372106,2,10637329,1,60,0.00031638145446777344,0.0006756782531738281,7,13,6,13,7,13,6,13,0.5,max,Min Best Case,False
35,96372106,2,10637330,1,60,0.00029349327087402344,0.0006570816040039062,7,8,1,8,7,8,1,8,0.5,max,Min Best Case,False
36,96372106,2,10637331,1,60,0.000492095947265625,0.0009799003601074219,13,21,8,21,21,21,0,21,0.5,max,Min Best Case,False
37,96372106,2,10637332,1,60,0.0003504753112792969,0.0009164810180664062,9,12,3,12,11,12,1,12,0.5,max,Min Best Case,False
38,96372106,2,10637333,1,60,0.00037169456481933594,0.0010440349578857422,11,16,5,16,15,16,1,16,0.5,max,Min Best Case,False
39,96372106,2,10637334,1,60,0.0004076957702636719,0.0009539127349853516,11,17,6,17,16,17,1,17,0.5,max,Min Best Case,False
40,96372106,2,10637335,1,60,0.00013184547424316406,0.0002346038818359375,2,2,0,2,2,2,0,2,0.5,max,Min Best Case,False
41,96372106,2,10637336,1,60,0.0005955696105957031,0.0015938282012939453,17,22,5,22,21,22,1,22,0.5,max,Min Best Case,False
42,96372106,2,10637337,1,60,0.0018007755279541016,0.0010101795196533203,14,21,7,21,19,21,2,21,0.5,max,Min Best Case,False
43,96372106,2,10637338,1,60,0.0014030933380126953,0.0020186901092529297,16,26,10,26,26,26,0,26,0.5,max,Min Best Case,False
44,96372106,2,10637339,1,60,0.003047943115234375,0.001142740249633789,10,12,2,12,12,12,0,12,0.5,max,Min Best Case,False
45,96372106,2,10637340,1,60,0.0004296302795410156,0.0011684894561767578,13,20,7,20,19,20,1,20,0.5,max,Min Best Case,False
46,96372106,2,10637341,1,60,0.0004899501800537109,0.000827789306640625,11,16,5,16,14,16,2,16,0.5,max,Min Best Case,False
47,96372106,2,10637342,1,60,0.0002734661102294922,0.0003674030303955078,9,9,0,9,9,9,0,9,0.5,max,Min Best Case,False
48,96372106,2,10637343,1,60,0.0003883838653564453,0.0009508132934570312,10,15,5,15,14,15,1,15,0.5,max,Min Best Case,False
49,96372106,2,10637344,1,60,0.0005140304565429688,0.0012156963348388672,13,19,6,19,19,19,0,19,0.5,max,Min Best Case,False
50,96372106,2,10637345,1,60,0.0012791156768798828,0.0018923282623291016,18,27,9,27,26,27,1,27,0.5,max,Min Best Case,False
