Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,0,60,0.007978439331054688,0.011932134628295898,120,120,0,120,120,120,0,120,1.0,min,Min Worst Case,False,120,120
2,96372106,4,10637297,0,60,0.006981372833251953,0.006022214889526367,142,142,0,142,142,142,0,142,1.0,min,Min Worst Case,False,142,142
3,96372106,4,10637298,0,60,0.008975744247436523,0.007970571517944336,101,101,0,101,101,101,0,101,1.0,min,Min Worst Case,False,101,101
4,96372106,4,10637299,0,60,0.00498652458190918,0.004986286163330078,89,89,0,89,89,89,0,89,1.0,min,Min Worst Case,False,89,89
5,96372106,4,10637300,0,60,0.005956172943115234,0.009937763214111328,127,127,0,127,127,127,0,127,1.0,min,Min Worst Case,False,127,127
6,96372106,4,10637301,0,60,0.05186128616333008,0.012964725494384766,104,104,0,104,104,104,0,104,1.0,min,Min Worst Case,False,104,104
7,96372106,4,10637302,0,60,0.006011009216308594,0.011967658996582031,117,117,0,117,117,117,0,117,1.0,min,Min Worst Case,False,117,117
8,96372106,4,10637303,0,60,0.004987478256225586,0.0059549808502197266,82,82,0,82,82,82,0,82,1.0,min,Min Worst Case,False,82,82
9,96372106,4,10637304,0,60,0.003000497817993164,0.005983829498291016,68,68,0,68,68,68,0,68,1.0,min,Min Worst Case,False,68,68
10,96372106,4,10637305,0,60,0.004986763000488281,0.008975505828857422,130,130,0,130,130,130,0,130,1.0,min,Min Worst Case,False,130,130
11,96372106,4,10637306,0,60,0.0029888153076171875,0.0049855709075927734,85,85,0,85,85,85,0,85,1.0,min,Min Worst Case,False,85,85
12,96372106,4,10637307,0,60,0.005983829498291016,0.00894618034362793,123,123,0,123,123,123,0,123,1.0,min,Min Worst Case,False,123,123
13,96372106,4,10637308,0,60,0.008976221084594727,0.015017509460449219,161,161,0,161,161,161,0,161,1.0,min,Min Worst Case,False,161,161
14,96372106,4,10637309,0,60,0.004986286163330078,0.010970830917358398,84,84,0,84,84,84,0,84,1.0,min,Min Worst Case,False,84,84
15,96372106,4,10637310,0,60,0.011967658996582031,0.006978750228881836,117,117,0,117,117,117,0,117,1.0,min,Min Worst Case,False,117,117
16,96372106,4,10637311,0,60,0.009973287582397461,0.009981155395507812,117,117,0,117,117,117,0,117,1.0,min,Min Worst Case,False,117,117
17,96372106,4,10637312,0,60,0.007977724075317383,0.013962268829345703,137,137,0,137,137,137,0,137,1.0,min,Min Worst Case,False,137,137
18,96372106,4,10637313,0,60,0.01896190643310547,0.013965606689453125,180,180,0,180,180,180,0,180,1.0,min,Min Worst Case,False,180,180
19,96372106,4,10637314,0,60,0.008024930953979492,0.010973930358886719,140,140,0,140,140,140,0,140,1.0,min,Min Worst Case,False,140,140
20,96372106,4,10637315,0,60,0.003988504409790039,0.004988193511962891,69,69,0,69,69,69,0,69,1.0,min,Min Worst Case,False,69,69
21,96372106,4,10637316,0,60,0.00797891616821289,0.012908220291137695,194,194,0,194,194,194,0,194,1.0,min,Min Worst Case,False,194,194
22,96372106,4,10637317,0,60,0.018924474716186523,0.01595592498779297,140,140,0,140,140,140,0,140,1.0,min,Min Worst Case,False,140,140
23,96372106,4,10637318,0,60,0.004993438720703125,0.005974531173706055,81,81,0,81,81,81,0,81,1.0,min,Min Worst Case,False,81,81
24,96372106,4,10637319,0,60,0.003988742828369141,0.003988504409790039,74,74,0,74,74,74,0,74,1.0,min,Min Worst Case,False,74,74
25,96372106,4,10637320,0,60,0.006981849670410156,0.008975982666015625,123,123,0,123,123,123,0,123,1.0,min,Min Worst Case,False,123,123
26,96372106,4,10637321,0,60,0.008976221084594727,0.008976221084594727,131,131,0,131,131,131,0,131,1.0,min,Min Worst Case,False,131,131
