Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,4,60,0.41289663314819336,0.12418985366821289,59,113,54,82,77,90,13,82,0.5,uniform,True
2,96372106,5,10637297,4,60,0.01296544075012207,0.011967658996582031,44,74,30,58,56,59,3,58,0.5,uniform,True
3,96372106,5,10637298,4,60,0.52561354637146,0.015956640243530273,59,121,62,90,89,89,0,89,0.5,uniform,True
4,96372106,5,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
5,96372106,5,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
6,96372106,5,10637301,4,60,0.11373114585876465,0.053856611251831055,51,92,41,73,72,76,4,72,0.5,uniform,True
7,96372106,5,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
8,96372106,5,10637303,4,60,0.21442675590515137,0.06434106826782227,50,90,40,69,62,73,11,68,0.5,uniform,True
9,96372106,5,10637304,4,60,2.3577499389648438,0.09873628616333008,49,91,42,70,66,73,7,72,0.5,uniform,True
10,96372106,5,10637305,4,60,16.011129140853882,0.03292131423950195,58,105,47,81,77,86,9,83,0.5,uniform,True
11,96372106,5,10637306,4,60,0.10174012184143066,0.02393651008605957,46,100,54,71,71,72,1,71,0.5,uniform,True
12,96372106,5,10637307,4,60,0.25630974769592285,0.0747995376586914,57,102,45,78,74,88,14,79,0.5,uniform,True
13,96372106,5,10637308,4,60,5.517199754714966,0.02692866325378418,61,116,55,92,86,90,4,90,0.5,uniform,True
14,96372106,5,10637309,4,60,2.492357015609741,0.19846796989440918,51,102,51,78,68,84,16,74,0.5,uniform,True
15,96372106,5,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
16,96372106,5,10637311,4,60,0.09275412559509277,0.0857691764831543,50,100,50,77,73,75,2,73,0.5,uniform,True
17,96372106,5,10637312,4,60,1.7174055576324463,0.6642858982086182,47,76,29,64,64,64,0,64,0.5,uniform,True
18,96372106,5,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
19,96372106,5,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
20,96372106,5,10637315,4,60,1.6027121543884277,1.5184752941131592,63,120,57,98,87,96,9,93,0.5,uniform,True
21,96372106,5,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
22,96372106,5,10637317,4,60,0.07779121398925781,0.06583595275878906,42,88,46,70,71,80,9,74,0.5,uniform,True
23,96372106,5,10637318,4,60,0.12467479705810547,0.0693209171295166,46,83,37,62,58,63,5,62,0.5,uniform,True
24,96372106,5,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
25,96372106,5,10637320,4,60,0.025929689407348633,0.011964797973632812,46,84,38,62,61,64,3,62,0.5,uniform,True
26,96372106,5,10637321,4,60,0.00797891616821289,0.007979869842529297,38,80,42,55,51,61,10,55,0.5,uniform,True
27,96372106,5,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
