Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
2,96372106,6,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
3,96372106,6,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
4,96372106,6,10637299,4,60,0.03822779655456543,0.1395881175994873,356,619,263,496,485,501,16,496,0.5,uniform,Min Best Case,False,355,607
5,96372106,6,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
6,96372106,6,10637301,4,60,0.009874343872070312,0.10267233848571777,334,522,188,436,430,437,7,436,0.5,uniform,Min Best Case,False,334,522
7,96372106,6,10637302,4,60,1.2371838092803955,0.18151497840881348,400,673,273,536,535,542,7,536,0.5,uniform,Min Best Case,False,389,659
8,96372106,6,10637303,4,60,0.03341960906982422,0.0987253189086914,312,515,203,413,408,413,5,409,0.5,uniform,Min Best Case,False,305,508
9,96372106,6,10637304,4,60,1.824523687362671,0.047850847244262695,266,432,166,354,351,355,4,354,0.5,uniform,Min Best Case,False,263,428
10,96372106,6,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
11,96372106,6,10637306,4,60,3.4291489124298096,0.056850433349609375,273,469,196,354,350,357,7,354,0.5,uniform,Min Best Case,False,269,492
12,96372106,6,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
13,96372106,6,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
14,96372106,6,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
15,96372106,6,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
16,96372106,6,10637311,4,60,0.2646169662475586,0.08278322219848633,326,550,224,437,434,440,6,437,0.5,uniform,Min Best Case,False,323,559
17,96372106,6,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
19,96372106,6,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
20,96372106,6,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
21,96372106,6,10637316,4,60,1.4727678298950195,0.1755218505859375,457,790,333,651,647,653,6,651,0.5,uniform,Min Best Case,False,453,797
22,96372106,6,10637317,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
23,96372106,6,10637318,4,60,0.004092216491699219,0.03791046142578125,203,364,161,290,283,296,13,290,0.5,uniform,Min Best Case,False,203,364
24,96372106,6,10637319,4,60,0.006523609161376953,0.06881546974182129,313,531,218,411,410,415,5,411,0.5,uniform,Min Best Case,False,313,531
25,96372106,6,10637320,4,60,1.7063031196594238,0.1864643096923828,413,663,250,530,523,537,14,530,0.5,uniform,Min Best Case,False,404,671
26,96372106,6,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
27,96372106,6,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
28,96372106,6,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
29,96372106,6,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
30,96372106,6,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
31,96372106,6,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
32,96372106,6,10637327,4,60,18.529053449630737,0.1256091594696045,432,712,280,557,552,558,6,557,0.5,uniform,Min Best Case,False,416,711
33,96372106,6,10637328,4,60,0.006421566009521484,0.08278059959411621,321,571,250,443,435,451,16,443,0.5,uniform,Min Best Case,False,321,571
34,96372106,6,10637329,4,60,1.7169842720031738,0.07977628707885742,287,466,179,379,370,386,16,376,0.5,uniform,Min Best Case,False,279,460
35,96372106,6,10637330,4,60,5.070842504501343,0.09777092933654785,255,444,189,338,334,337,3,336,0.5,uniform,Min Best Case,False,239,417
36,96372106,6,10637331,4,60,0.010470151901245117,0.11577320098876953,334,569,235,452,450,452,2,452,0.5,uniform,Min Best Case,False,334,569
37,96372106,6,10637332,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
38,96372106,6,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
39,96372106,6,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
40,96372106,6,10637335,4,60,0.008568525314331055,0.12064099311828613,335,569,234,458,446,464,18,458,0.5,uniform,Min Best Case,False,335,569
41,96372106,6,10637336,4,60,0.0078046321868896484,0.09374880790710449,362,586,224,481,475,485,10,481,0.5,uniform,Min Best Case,False,362,586
42,96372106,6,10637337,4,60,0.022719383239746094,0.06586027145385742,232,412,180,326,311,336,25,326,0.5,uniform,Min Best Case,False,231,420
43,96372106,6,10637338,4,60,0.05295515060424805,0.11668801307678223,330,561,231,424,421,430,9,424,0.5,uniform,Min Best Case,False,328,567
44,96372106,6,10637339,4,60,1.2556734085083008,0.22041034698486328,476,805,329,643,638,649,11,640,0.5,uniform,Min Best Case,False,466,816
45,96372106,6,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
46,96372106,6,10637341,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
47,96372106,6,10637342,4,60,0.022159337997436523,0.1067345142364502,382,651,269,523,520,527,7,523,0.5,uniform,Min Best Case,False,380,650
48,96372106,6,10637343,4,60,0.0248110294342041,0.10870790481567383,388,671,283,536,530,540,10,536,0.5,uniform,Min Best Case,False,388,685
49,96372106,6,10637344,4,60,0.02835679054260254,0.11667680740356445,285,498,213,375,370,381,11,375,0.5,uniform,Min Best Case,False,284,505
50,96372106,6,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,Min Best Case,False,-1,-1
