Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,1,60,0.11070394515991211,0.16360116004943848,249,330,81,330,327,327,0,327,1.0,max,Min Best Case,False,245,328
2,96372106,6,10637297,1,60,0.037899017333984375,0.11463332176208496,257,317,60,317,317,317,0,317,1.0,max,Min Best Case,False,257,320
3,96372106,6,10637298,1,60,1.138953685760498,0.1381678581237793,236,301,65,301,299,299,0,299,1.0,max,Min Best Case,False,229,297
4,96372106,6,10637299,1,60,0.04089069366455078,0.11766219139099121,216,275,59,275,275,275,0,275,1.0,max,Min Best Case,False,215,278
5,96372106,6,10637300,1,60,1.3164782524108887,0.134354829788208,283,351,68,351,351,351,0,351,1.0,max,Min Best Case,False,281,346
6,96372106,6,10637301,1,60,0.008971452713012695,0.08980083465576172,196,241,45,241,241,241,0,241,1.0,max,Min Best Case,False,196,241
7,96372106,6,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
8,96372106,6,10637303,1,60,0.012964725494384766,0.07928824424743652,184,228,44,228,227,227,0,227,1.0,max,Min Best Case,False,183,227
9,96372106,6,10637304,1,60,0.0060138702392578125,0.047428131103515625,153,191,38,191,191,191,0,191,1.0,max,Min Best Case,False,153,191
10,96372106,6,10637305,1,60,4.454089879989624,0.10827493667602539,245,307,62,307,307,307,0,307,1.0,max,Min Best Case,False,240,308
11,96372106,6,10637306,1,60,0.011949300765991211,0.06083512306213379,169,207,38,207,207,207,0,207,1.0,max,Min Best Case,False,169,208
12,96372106,6,10637307,1,60,0.1815030574798584,0.13367724418640137,268,338,70,338,338,338,0,338,1.0,max,Min Best Case,False,262,322
13,96372106,6,10637308,1,60,0.029871463775634766,0.14262008666992188,264,331,67,331,331,331,0,331,1.0,max,Min Best Case,False,263,331
14,96372106,6,10637309,1,60,0.04088902473449707,0.16759014129638672,241,307,66,307,307,307,0,307,1.0,max,Min Best Case,False,241,312
15,96372106,6,10637310,1,60,0.3839719295501709,0.07884716987609863,178,225,47,225,225,225,0,225,1.0,max,Min Best Case,False,175,222
16,96372106,6,10637311,1,60,0.05487871170043945,0.08477210998535156,190,239,49,239,239,239,0,239,1.0,max,Min Best Case,False,189,244
17,96372106,6,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
