Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
2,96372106,6,10637297,4,60,18.178462266921997,0.00937509536743164,438,743,305,438,438,743,305,438,0.0,min,Min Worst Case,True,420,710
3,96372106,6,10637298,4,60,1.833221197128296,0.008401155471801758,386,628,242,386,386,628,242,386,0.0,min,Min Worst Case,True,364,633
4,96372106,6,10637299,4,60,0.10521721839904785,0.011670112609863281,362,609,247,362,362,609,247,362,0.0,min,Min Worst Case,True,355,607
5,96372106,6,10637300,4,60,148.35790300369263,0.009068727493286133,480,798,318,480,480,798,318,480,0.0,min,Min Worst Case,True,462,775
6,96372106,6,10637301,4,60,0.010056734085083008,0.012151241302490234,334,522,188,334,334,522,188,334,0.0,min,Min Worst Case,True,334,522
7,96372106,6,10637302,4,60,15.704735517501831,0.01077127456665039,408,668,260,408,408,668,260,408,0.0,min,Min Worst Case,True,389,659
8,96372106,6,10637303,4,60,0.033769845962524414,0.010224580764770508,312,515,203,312,312,515,203,312,0.0,min,Min Worst Case,True,305,508
9,96372106,6,10637304,4,60,1.7864141464233398,0.0071032047271728516,266,432,166,266,266,432,166,266,0.0,min,Min Worst Case,True,263,428
10,96372106,6,10637305,4,60,30.180835247039795,0.008202552795410156,448,682,234,448,448,682,234,448,0.0,min,Min Worst Case,True,410,681
11,96372106,6,10637306,4,60,0.31891584396362305,0.0070612430572509766,276,467,191,276,276,467,191,276,0.0,min,Min Worst Case,True,269,492
12,96372106,6,10637307,4,60,93.26571846008301,0.010526895523071289,437,761,324,437,437,761,324,437,0.0,min,Min Worst Case,True,430,729
13,96372106,6,10637308,4,60,0.1599743366241455,0.010869741439819336,422,700,278,422,422,700,278,422,0.0,min,Min Worst Case,True,418,712
14,96372106,6,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
15,96372106,6,10637310,4,60,0.03252363204956055,0.008746623992919922,290,506,216,290,290,506,216,290,0.0,min,Min Worst Case,True,286,512
16,96372106,6,10637311,4,60,0.042268991470336914,0.009164810180664062,326,550,224,326,326,550,224,326,0.0,min,Min Worst Case,True,323,559
17,96372106,6,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
19,96372106,6,10637314,4,60,18.26878833770752,0.011671781539916992,440,695,255,440,440,695,255,440,0.0,min,Min Worst Case,True,416,703
20,96372106,6,10637315,4,60,131.75837516784668,0.012278556823730469,327,517,190,327,327,517,190,327,0.0,min,Min Worst Case,True,310,512
21,96372106,6,10637316,4,60,0.0788414478302002,0.01178598403930664,457,790,333,457,457,790,333,457,0.0,min,Min Worst Case,True,453,797
22,96372106,6,10637317,4,60,63.12950801849365,0.011218070983886719,386,650,264,386,386,650,264,386,0.0,min,Min Worst Case,True,373,665
23,96372106,6,10637318,4,60,0.004107236862182617,0.005219936370849609,203,364,161,203,203,364,161,203,0.0,min,Min Worst Case,True,203,364
24,96372106,6,10637319,4,60,0.00651240348815918,0.009431123733520508,313,531,218,313,313,531,218,313,0.0,min,Min Worst Case,True,313,531
25,96372106,6,10637320,4,60,0.2449326515197754,0.01013040542602539,415,671,256,415,415,671,256,415,0.0,min,Min Worst Case,True,404,671
26,96372106,6,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
27,96372106,6,10637322,4,60,6.683398008346558,0.01056218147277832,297,495,198,297,297,495,198,297,0.0,min,Min Worst Case,True,295,481
28,96372106,6,10637323,4,60,0.7514166831970215,0.010241985321044922,452,791,339,452,452,791,339,452,0.0,min,Min Worst Case,True,446,767
29,96372106,6,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
30,96372106,6,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
31,96372106,6,10637326,4,60,32.29300498962402,0.0056362152099609375,255,447,192,255,255,447,192,255,0.0,min,Min Worst Case,True,244,443
32,96372106,6,10637327,4,60,8.359543323516846,0.01078343391418457,436,710,274,436,436,710,274,436,0.0,min,Min Worst Case,True,416,711
33,96372106,6,10637328,4,60,0.005536556243896484,0.007161617279052734,321,571,250,321,321,571,250,321,0.0,min,Min Worst Case,True,321,571
34,96372106,6,10637329,4,60,0.7198641300201416,0.008332967758178711,287,460,173,287,287,460,173,287,0.0,min,Min Worst Case,True,279,460
35,96372106,6,10637330,4,60,2.4694817066192627,0.008898258209228516,262,436,174,262,262,436,174,262,0.0,min,Min Worst Case,True,239,417
36,96372106,6,10637331,4,60,0.006853580474853516,0.00853109359741211,334,569,235,334,334,569,235,334,0.0,min,Min Worst Case,True,334,569
37,96372106,6,10637332,4,60,26.408027172088623,0.008910179138183594,338,606,268,338,338,606,268,338,0.0,min,Min Worst Case,True,325,575
38,96372106,6,10637333,4,60,1.3671369552612305,0.01156306266784668,374,642,268,374,374,642,268,374,0.0,min,Min Worst Case,True,370,674
39,96372106,6,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
40,96372106,6,10637335,4,60,0.00840902328491211,0.010603666305541992,335,569,234,335,335,569,234,335,0.0,min,Min Worst Case,True,335,569
41,96372106,6,10637336,4,60,0.007802724838256836,0.010744333267211914,362,586,224,362,362,586,224,362,0.0,min,Min Worst Case,True,362,586
42,96372106,6,10637337,4,60,0.014654159545898438,0.00998234748840332,232,412,180,232,232,412,180,232,0.0,min,Min Worst Case,True,231,420
43,96372106,6,10637338,4,60,0.04286694526672363,0.010479450225830078,333,559,226,333,333,559,226,333,0.0,min,Min Worst Case,True,328,567
44,96372106,6,10637339,4,60,1.175793170928955,0.011509418487548828,476,805,329,476,476,805,329,476,0.0,min,Min Worst Case,True,466,816
45,96372106,6,10637340,4,60,14.298148155212402,0.011376142501831055,392,637,245,392,392,637,245,392,0.0,min,Min Worst Case,True,375,643
46,96372106,6,10637341,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
47,96372106,6,10637342,4,60,0.10154414176940918,0.015857219696044922,389,642,253,389,389,642,253,389,0.0,min,Min Worst Case,True,380,650
48,96372106,6,10637343,4,60,0.024769306182861328,0.009439945220947266,388,671,283,388,388,671,283,388,0.0,min,Min Worst Case,True,388,685
49,96372106,6,10637344,4,60,0.02869248390197754,0.011398077011108398,285,498,213,285,285,498,213,285,0.0,min,Min Worst Case,True,284,505
50,96372106,6,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Worst Case,True,-1,-1
