Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,0,60,0.005984306335449219,0.007979393005371094,100,100,0,100,100,100,0,100,1.0,uniform,Min Best Case,False
2,96372106,3,10637297,0,60,0.003989458084106445,0.005989789962768555,101,101,0,101,101,101,0,101,1.0,uniform,Min Best Case,False
3,96372106,3,10637298,0,60,0.003989696502685547,0.006981372833251953,90,90,0,90,90,90,0,90,1.0,uniform,Min Best Case,False
4,96372106,3,10637299,0,60,0.0029921531677246094,0.003989219665527344,77,77,0,77,77,77,0,77,1.0,uniform,Min Best Case,False
5,96372106,3,10637300,0,60,0.005983591079711914,0.006981372833251953,116,116,0,116,116,116,0,116,1.0,uniform,Min Best Case,False
6,96372106,3,10637301,0,60,0.055882930755615234,0.0069811344146728516,93,93,0,93,93,93,0,93,1.0,uniform,Min Best Case,False
7,96372106,3,10637302,0,60,0.001965045928955078,0.003989458084106445,57,57,0,57,57,57,0,57,1.0,uniform,Min Best Case,False
8,96372106,3,10637303,0,60,0.002991914749145508,0.003989458084106445,47,47,0,47,47,47,0,47,1.0,uniform,Min Best Case,False
9,96372106,3,10637304,0,60,0.001993417739868164,0.00299072265625,56,56,0,56,56,56,0,56,1.0,uniform,Min Best Case,False
10,96372106,3,10637305,0,60,0.003989696502685547,0.005982875823974609,92,92,0,92,92,92,0,92,1.0,uniform,Min Best Case,False
11,96372106,3,10637306,0,60,0.0020220279693603516,0.00398707389831543,55,55,0,55,55,55,0,55,1.0,uniform,Min Best Case,False
12,96372106,3,10637307,0,60,0.005984306335449219,0.00598454475402832,94,94,0,94,94,94,0,94,1.0,uniform,Min Best Case,False
13,96372106,3,10637308,0,60,0.00499415397644043,0.007976770401000977,132,132,0,132,132,132,0,132,1.0,uniform,Min Best Case,False
14,96372106,3,10637309,0,60,0.0020341873168945312,0.002992391586303711,35,35,0,35,35,35,0,35,1.0,uniform,Min Best Case,False
15,96372106,3,10637310,0,60,0.009006023406982422,0.005984067916870117,109,109,0,109,109,109,0,109,1.0,uniform,Min Best Case,False
16,96372106,3,10637311,0,60,0.003989219665527344,0.0049877166748046875,62,62,0,62,62,62,0,62,1.0,uniform,Min Best Case,False
17,96372106,3,10637312,0,60,0.004986763000488281,0.0069730281829833984,135,135,0,135,135,135,0,135,1.0,uniform,Min Best Case,False
18,96372106,3,10637313,0,60,0.0059430599212646484,0.006981611251831055,155,155,0,155,155,155,0,155,1.0,uniform,Min Best Case,False
19,96372106,3,10637314,0,60,0.004963397979736328,0.011967897415161133,110,110,0,110,110,110,0,110,1.0,uniform,Min Best Case,False
20,96372106,3,10637315,0,60,0.002992391586303711,0.002008199691772461,42,42,0,42,42,42,0,42,1.0,uniform,Min Best Case,False
21,96372106,3,10637316,0,60,0.007978677749633789,0.007978200912475586,146,146,0,146,146,146,0,146,1.0,uniform,Min Best Case,False
22,96372106,3,10637317,0,60,0.004976511001586914,0.006972551345825195,111,111,0,111,111,111,0,111,1.0,uniform,Min Best Case,False
23,96372106,3,10637318,0,60,0.0029685497283935547,0.0049936771392822266,63,63,0,63,63,63,0,63,1.0,uniform,Min Best Case,False
24,96372106,3,10637319,0,60,0.003003358840942383,0.0029914379119873047,59,59,0,59,59,59,0,59,1.0,uniform,Min Best Case,False
25,96372106,3,10637320,0,60,0.006002664566040039,0.0069806575775146484,108,108,0,108,108,108,0,108,1.0,uniform,Min Best Case,False
26,96372106,3,10637321,0,60,0.004988431930541992,0.005984067916870117,112,112,0,112,112,112,0,112,1.0,uniform,Min Best Case,False
27,96372106,3,10637322,0,60,0.00498652458190918,0.0059833526611328125,59,59,0,59,59,59,0,59,1.0,uniform,Min Best Case,False
28,96372106,3,10637323,0,60,0.003960371017456055,0.006981611251831055,89,89,0,89,89,89,0,89,1.0,uniform,Min Best Case,False
29,96372106,3,10637324,0,60,0.35802316665649414,0.003988742828369141,61,61,0,61,61,61,0,61,1.0,uniform,Min Best Case,False
30,96372106,3,10637325,0,60,0.003962993621826172,0.0039865970611572266,81,81,0,81,81,81,0,81,1.0,uniform,Min Best Case,False
31,96372106,3,10637326,0,60,0.002991914749145508,0.003989219665527344,65,65,0,65,65,65,0,65,1.0,uniform,Min Best Case,False
32,96372106,3,10637327,0,60,0.00498652458190918,0.003989458084106445,74,74,0,74,74,74,0,74,1.0,uniform,Min Best Case,False
33,96372106,3,10637328,0,60,0.00299072265625,0.004986286163330078,59,59,0,59,59,59,0,59,1.0,uniform,Min Best Case,False
34,96372106,3,10637329,0,60,0.006981849670410156,0.0039899349212646484,43,43,0,43,43,43,0,43,1.0,uniform,Min Best Case,False
35,96372106,3,10637330,0,60,0.005982875823974609,0.0049860477447509766,66,66,0,66,66,66,0,66,1.0,uniform,Min Best Case,False
36,96372106,3,10637331,0,60,0.003952741622924805,0.00399017333984375,64,64,0,64,64,64,0,64,1.0,uniform,Min Best Case,False
37,96372106,3,10637332,0,60,0.002991199493408203,0.00498652458190918,61,61,0,61,61,61,0,61,1.0,uniform,Min Best Case,False
38,96372106,3,10637333,0,60,0.003977060317993164,0.003989458084106445,72,72,0,72,72,72,0,72,1.0,uniform,Min Best Case,False
39,96372106,3,10637334,0,60,0.015985965728759766,0.005983829498291016,89,89,0,89,89,89,0,89,1.0,uniform,Min Best Case,False
40,96372106,3,10637335,0,60,0.002991914749145508,0.003989458084106445,76,76,0,76,76,76,0,76,1.0,uniform,Min Best Case,False
41,96372106,3,10637336,0,60,0.002983570098876953,0.003989458084106445,73,73,0,73,73,73,0,73,1.0,uniform,Min Best Case,False
42,96372106,3,10637337,0,60,0.08083176612854004,0.00498652458190918,75,75,0,75,75,75,0,75,1.0,uniform,Min Best Case,False
43,96372106,3,10637338,0,60,0.006981372833251953,0.006981372833251953,95,95,0,95,95,95,0,95,1.0,uniform,Min Best Case,False
44,96372106,3,10637339,0,60,0.00598454475402832,0.008976936340332031,133,133,0,133,133,133,0,133,1.0,uniform,Min Best Case,False
45,96372106,3,10637340,0,60,0.0019953250885009766,0.0029916763305664062,37,37,0,37,37,37,0,37,1.0,uniform,Min Best Case,False
46,96372106,3,10637341,0,60,0.011968135833740234,0.007979154586791992,135,135,0,135,135,135,0,135,1.0,uniform,Min Best Case,False
47,96372106,3,10637342,0,60,0.003000020980834961,0.003989696502685547,78,78,0,78,78,78,0,78,1.0,uniform,Min Best Case,False
