Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,8,10637296,0,60,0.021940946578979492,0.0199587345123291,289,289,0,289,289,289,0,289,1.0,max,Min Best Case,True
2,96372106,8,10637297,0,60,0.09873557090759277,0.013962984085083008,275,275,0,275,275,275,0,275,1.0,max,Min Best Case,True
3,96372106,8,10637298,0,60,0.013962745666503906,0.013013601303100586,238,238,0,238,238,238,0,238,1.0,max,Min Best Case,True
4,96372106,8,10637299,0,60,0.014960050582885742,0.015957355499267578,259,259,0,259,259,259,0,259,1.0,max,Min Best Case,True
5,96372106,8,10637300,0,60,0.41289591789245605,0.015979766845703125,276,276,0,276,276,276,0,276,1.0,max,Min Best Case,True
6,96372106,8,10637301,0,60,0.06881022453308105,0.014960289001464844,183,183,0,183,183,183,0,183,1.0,max,Min Best Case,True
7,96372106,8,10637302,0,60,0.4777238368988037,0.01692938804626465,245,245,0,245,245,245,0,245,1.0,max,Min Best Case,True
8,96372106,8,10637303,0,60,0.011968135833740234,0.012930870056152344,225,225,0,225,225,225,0,225,1.0,max,Min Best Case,True
9,96372106,8,10637304,0,60,0.03291153907775879,0.009009599685668945,153,153,0,153,153,153,0,153,1.0,max,Min Best Case,True
10,96372106,8,10637305,0,60,0.01299285888671875,0.010971546173095703,205,205,0,205,205,205,0,205,1.0,max,Min Best Case,True
11,96372106,8,10637306,0,60,0.01495981216430664,0.009014606475830078,167,167,0,167,167,167,0,167,1.0,max,Min Best Case,True
12,96372106,8,10637307,0,60,0.6841385364532471,0.01793074607849121,280,280,0,280,280,280,0,280,1.0,max,Min Best Case,True
13,96372106,8,10637308,0,60,0.046885013580322266,0.017951488494873047,246,246,0,246,246,246,0,246,1.0,max,Min Best Case,True
14,96372106,8,10637309,0,60,0.6004221439361572,0.018954038619995117,247,247,0,247,247,247,0,247,1.0,max,Min Best Case,True
15,96372106,8,10637310,0,60,0.26830506324768066,0.014961004257202148,258,258,0,258,258,258,0,258,1.0,max,Min Best Case,True
16,96372106,8,10637311,0,60,0.016925334930419922,0.013930320739746094,193,193,0,193,193,193,0,193,1.0,max,Min Best Case,True
17,96372106,8,10637312,0,60,0.1655561923980713,0.023944854736328125,256,256,0,256,256,256,0,256,1.0,max,Min Best Case,True
18,96372106,8,10637313,0,60,0.03490567207336426,0.01396322250366211,283,283,0,283,283,283,0,283,1.0,max,Min Best Case,True
19,96372106,8,10637314,0,60,0.011968135833740234,0.01495814323425293,292,292,0,292,292,292,0,292,1.0,max,Min Best Case,True
20,96372106,8,10637315,0,60,0.01198720932006836,0.015962600708007812,200,200,0,200,200,200,0,200,1.0,max,Min Best Case,True
21,96372106,8,10637316,0,60,0.16154980659484863,0.016941308975219727,297,297,0,297,297,297,0,297,1.0,max,Min Best Case,True
22,96372106,8,10637317,0,60,0.02393794059753418,0.01693105697631836,255,255,0,255,255,255,0,255,1.0,max,Min Best Case,True
23,96372106,8,10637318,0,60,0.010970115661621094,0.013962745666503906,177,177,0,177,177,177,0,177,1.0,max,Min Best Case,True
24,96372106,8,10637319,0,60,0.013962745666503906,0.010982751846313477,198,198,0,198,198,198,0,198,1.0,max,Min Best Case,True
25,96372106,8,10637320,0,60,0.01994800567626953,0.01696491241455078,272,272,0,272,272,272,0,272,1.0,max,Min Best Case,True
26,96372106,8,10637321,0,60,0.10967803001403809,0.01297760009765625,238,238,0,238,238,238,0,238,1.0,max,Min Best Case,True
27,96372106,8,10637322,0,60,0.048899173736572266,0.01495981216430664,192,192,0,192,192,192,0,192,1.0,max,Min Best Case,True
28,96372106,8,10637323,0,60,0.02191948890686035,0.015944242477416992,275,275,0,275,275,275,0,275,1.0,max,Min Best Case,True
29,96372106,8,10637324,0,60,3.5764498710632324,0.012939929962158203,241,241,0,241,241,241,0,241,1.0,max,Min Best Case,True
30,96372106,8,10637325,0,60,0.36403393745422363,0.0159451961517334,255,255,0,255,255,255,0,255,1.0,max,Min Best Case,True
31,96372106,8,10637326,0,60,0.017949581146240234,0.01601433753967285,212,212,0,212,212,212,0,212,1.0,max,Min Best Case,True
32,96372106,8,10637327,0,60,0.045876502990722656,0.013000011444091797,276,276,0,276,276,276,0,276,1.0,max,Min Best Case,True
33,96372106,8,10637328,0,60,0.009961366653442383,0.011968135833740234,209,209,0,209,209,209,0,209,1.0,max,Min Best Case,True
34,96372106,8,10637329,0,60,0.01894855499267578,0.01495671272277832,209,209,0,209,209,209,0,209,1.0,max,Min Best Case,True
35,96372106,8,10637330,0,60,0.028896331787109375,0.01196742057800293,151,151,0,151,151,151,0,151,1.0,max,Min Best Case,True
36,96372106,8,10637331,0,60,0.04781746864318848,0.013929128646850586,212,212,0,212,212,212,0,212,1.0,max,Min Best Case,True
37,96372106,8,10637332,0,60,0.012965917587280273,0.01698136329650879,255,255,0,255,255,255,0,255,1.0,max,Min Best Case,True
38,96372106,8,10637333,0,60,0.015984058380126953,0.02293848991394043,226,226,0,226,226,226,0,226,1.0,max,Min Best Case,True
39,96372106,8,10637334,0,60,0.03690147399902344,0.01595759391784668,252,252,0,252,252,252,0,252,1.0,max,Min Best Case,True
40,96372106,8,10637335,0,60,0.2383716106414795,0.014959335327148438,227,227,0,227,227,227,0,227,1.0,max,Min Best Case,True
41,96372106,8,10637336,0,60,0.011992931365966797,0.016922712326049805,220,220,0,220,220,220,0,220,1.0,max,Min Best Case,True
42,96372106,8,10637337,0,60,0.07878875732421875,0.013962745666503906,171,171,0,171,171,171,0,171,1.0,max,Min Best Case,True
43,96372106,8,10637338,0,60,0.024933338165283203,0.014960289001464844,245,245,0,245,245,245,0,245,1.0,max,Min Best Case,True
44,96372106,8,10637339,0,60,0.2273705005645752,0.01695394515991211,326,326,0,326,326,326,0,326,1.0,max,Min Best Case,True
45,96372106,8,10637340,0,60,0.021976947784423828,0.017940521240234375,243,243,0,243,243,243,0,243,1.0,max,Min Best Case,True
46,96372106,8,10637341,0,60,0.028903722763061523,0.017000913619995117,341,341,0,341,341,341,0,341,1.0,max,Min Best Case,True
47,96372106,8,10637342,0,60,0.051911115646362305,0.01296544075012207,228,228,0,228,228,228,0,228,1.0,max,Min Best Case,True
48,96372106,8,10637343,0,60,0.020943641662597656,0.01795053482055664,201,201,0,201,201,201,0,201,1.0,max,Min Best Case,True
49,96372106,8,10637344,0,60,0.032912254333496094,0.013962507247924805,187,187,0,187,187,187,0,187,1.0,max,Min Best Case,True
50,96372106,8,10637345,0,60,0.01690816879272461,0.014960050582885742,280,280,0,280,280,280,0,280,1.0,max,Min Best Case,True
