Experiment Number,Map Seed,Number of Agents, Agents Seed, Uncertainty,Timeout,CBS Time,ODA Queue Time, CCBS Min Cost, CCBS Max Cost, ODA Min Cost, ODA Max Cost, CCBS nodes expanded, ODA nodes expanded
1,12345678,3, 1992397894, 2,60,0.10466146469116211, 3.8167941570281982, 518, 816, 518, 816, 1, 910
2,12345678,3, 928960753, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
3,12345678,3, 1813369084, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
4,12345678,3, 812932500, 2,60,0.2184157371520996, 6.216376543045044, 746, 1138, 746, 1138, 1, 1371
5,12345678,3, 1885098404, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
6,12345678,3, 808314821, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
7,12345678,3, 1173800053, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
8,12345678,3, 154100175, 2,60,0.22435235977172852, 6.777912855148315, 792, 1209, 792, 1209, 1, 1412
9,12345678,3, 1877208920, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
10,12345678,3, 116244550, 2,60,0.07380270957946777, 2.336785316467285, 432, 672, 432, 672, 1, 732
11,12345678,3, 1325592704, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
12,12345678,3, 79135783, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
13,12345678,3, 989456410, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
14,12345678,3, 1286291027, 2,60,0.06880378723144531, 1.6785492897033691, 494, 755, 494, 755, 1, 617
15,12345678,3, 494866849, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
16,12345678,3, 1256856425, 2,60,26.127113103866577, -1, 667, 1045, -1, -1, 67, -1
17,12345678,3, 526198912, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
18,12345678,3, 1431888072, 2,60,0.10372304916381836, 3.0718424320220947, 371, 584, 371, 584, 1, 936
19,12345678,3, 881762541, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
20,12345678,3, 1350796559, 2,60,0.2632937431335449, 7.620660781860352, 891, 1361, 891, 1361, 1, 1393
21,12345678,3, 699130583, 2,60,0.055857181549072266, 1.2396857738494873, 423, 666, 423, 666, 1, 530
22,12345678,3, 2077563894, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
23,12345678,3, 1983159580, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
24,12345678,3, 857369842, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
25,12345678,3, 265621753, 2,60,0.2532942295074463, 8.212119817733765, 701, 1068, 701, 1068, 1, 1428
26,12345678,3, 1337253481, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
27,12345678,3, 1981612645, 2,60,0.04488039016723633, 0.9175467491149902, 390, 614, 390, 614, 1, 430
28,12345678,3, 1047930876, 2,60,-1, -1, -1, -1, -1, -1, -1, -1
29,12345678,3, 1202367549, 2,60,0.08780145645141602, 2.424481153488159, 480, 721, 480, 721, 1, 804
30,12345678,3, 603161871, 2,60,-1, -1, -1, -1, -1, -1, -1, -1

Algorithm, Average Run Time, Success Rate, Average Cost, Ratio 
CCBS, 0.9208666404088338, 40.0%, 575.4166666666666 to 887.4166666666666, 1.0
ODA-queue, 1.4770918289820354, 36.666666666666664%, 567.0909090909091 to 873.0909090909091, 1.604023605770165
