Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,0,60,0.22739100456237793,0.010958194732666016,71,71,0,71,71,71,0,71,0.75,uniform,True
2,96372106,13,10637297,0,60,0.06803297996520996,0.004986763000488281,72,72,0,72,72,72,0,72,0.75,uniform,True
3,96372106,13,10637298,0,60,0.7020528316497803,0.008975744247436523,77,77,0,77,77,77,0,77,0.75,uniform,True
4,96372106,13,10637299,0,60,0.1605684757232666,0.003988504409790039,74,74,0,74,74,74,0,74,0.75,uniform,True
5,96372106,13,10637300,0,60,0.3338148593902588,0.004988908767700195,83,83,0,83,83,83,0,83,0.75,uniform,True
6,96372106,13,10637301,0,60,0.08459043502807617,0.00498652458190918,67,67,0,67,67,67,0,67,0.75,uniform,True
7,96372106,13,10637302,0,60,0.025960922241210938,0.0049860477447509766,86,86,0,86,86,86,0,86,0.75,uniform,True
8,96372106,13,10637303,0,60,0.03196597099304199,0.00698089599609375,68,68,0,68,68,68,0,68,0.75,uniform,True
9,96372106,13,10637304,0,60,0.04540848731994629,0.008487224578857422,57,57,0,57,57,57,0,57,0.75,uniform,True
10,96372106,13,10637305,0,60,1.4529199600219727,0.00503230094909668,71,71,0,71,71,71,0,71,0.75,uniform,True
11,96372106,13,10637306,0,60,0.22440528869628906,0.006934165954589844,101,101,0,101,101,101,0,101,0.75,uniform,True
12,96372106,13,10637307,0,60,0.06312990188598633,0.00498652458190918,71,71,0,71,71,71,0,71,0.75,uniform,True
13,96372106,13,10637308,0,60,0.5496535301208496,0.005982160568237305,79,79,0,79,79,79,0,79,0.75,uniform,True
14,96372106,13,10637309,0,60,0.05321145057678223,0.005495786666870117,79,79,0,79,79,79,0,79,0.75,uniform,True
15,96372106,13,10637310,0,60,0.1702287197113037,0.00504302978515625,73,73,0,73,73,73,0,73,0.75,uniform,True
16,96372106,13,10637311,0,60,0.0737602710723877,0.004985809326171875,83,83,0,83,83,83,0,83,0.75,uniform,True
17,96372106,13,10637312,0,60,6.01179838180542,0.004937648773193359,69,69,0,69,69,69,0,69,0.75,uniform,True
18,96372106,13,10637313,0,60,0.26062798500061035,0.0059816837310791016,79,79,0,79,79,79,0,79,0.75,uniform,True
19,96372106,13,10637314,0,60,0.45589780807495117,0.005088329315185547,101,101,0,101,101,101,0,101,0.75,uniform,True
