Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,1,60,0.002468585968017578,0.00104522705078125,27,40,13,27,27,40,13,27,0.0,min,Min Best Case,True
2,96372106,4,10637297,1,60,0.0006263256072998047,0.0007226467132568359,18,21,3,18,18,21,3,18,0.0,min,Min Best Case,True
3,96372106,4,10637298,1,60,0.0032405853271484375,0.0010356903076171875,31,37,6,31,31,37,6,31,0.0,min,Min Best Case,True
4,96372106,4,10637299,1,60,0.005250215530395508,0.0010247230529785156,25,37,12,25,25,37,12,25,0.0,min,Min Best Case,True
5,96372106,4,10637300,1,60,0.01336050033569336,0.0011775493621826172,32,43,11,32,32,43,11,32,0.0,min,Min Best Case,True
6,96372106,4,10637301,1,60,0.021767139434814453,0.0013017654418945312,28,42,14,28,28,42,14,28,0.0,min,Min Best Case,True
7,96372106,4,10637302,1,60,0.011982917785644531,0.001104593276977539,33,50,17,33,33,50,17,33,0.0,min,Min Best Case,True
8,96372106,4,10637303,1,60,0.0007131099700927734,0.0007269382476806641,21,30,9,21,21,30,9,21,0.0,min,Min Best Case,True
9,96372106,4,10637304,1,60,0.003234386444091797,0.0008816719055175781,21,30,9,21,21,30,9,21,0.0,min,Min Best Case,True
10,96372106,4,10637305,1,60,0.09425568580627441,0.0009274482727050781,28,37,9,28,28,37,9,28,0.0,min,Min Best Case,True
11,96372106,4,10637306,1,60,0.000736236572265625,0.0009615421295166016,18,31,13,18,18,31,13,18,0.0,min,Min Best Case,True
12,96372106,4,10637307,1,60,0.016093015670776367,0.0010790824890136719,32,46,14,32,32,46,14,32,0.0,min,Min Best Case,True
13,96372106,4,10637308,1,60,0.007731437683105469,0.001657247543334961,30,41,11,30,30,41,11,30,0.0,min,Min Best Case,True
14,96372106,4,10637309,1,60,0.008962154388427734,0.0011029243469238281,26,39,13,26,26,39,13,26,0.0,min,Min Best Case,True
15,96372106,4,10637310,1,60,1.0128288269042969,0.0012254714965820312,37,52,15,37,37,52,15,37,0.0,min,Min Best Case,True
16,96372106,4,10637311,1,60,0.0007779598236083984,0.0008814334869384766,24,32,8,24,24,32,8,24,0.0,min,Min Best Case,True
17,96372106,4,10637312,1,60,0.0007839202880859375,0.0007908344268798828,24,31,7,24,24,31,7,24,0.0,min,Min Best Case,True
18,96372106,4,10637313,1,60,0.020166873931884766,0.0010886192321777344,32,43,11,32,32,43,11,32,0.0,min,Min Best Case,True
19,96372106,4,10637314,1,60,0.14013385772705078,0.000926971435546875,30,44,14,30,30,44,14,30,0.0,min,Min Best Case,True
20,96372106,4,10637315,1,60,0.0014941692352294922,0.0011556148529052734,27,37,10,27,27,37,10,27,0.0,min,Min Best Case,True
21,96372106,4,10637316,1,60,0.00823974609375,0.0010488033294677734,32,49,17,32,32,49,17,32,0.0,min,Min Best Case,True
22,96372106,4,10637317,1,60,0.0017404556274414062,0.0009336471557617188,24,33,9,24,24,33,9,24,0.0,min,Min Best Case,True
23,96372106,4,10637318,1,60,0.0012972354888916016,0.0008909702301025391,21,28,7,21,21,28,7,21,0.0,min,Min Best Case,True
24,96372106,4,10637319,1,60,0.0030167102813720703,0.0009801387786865234,29,39,10,29,29,39,10,29,0.0,min,Min Best Case,True
25,96372106,4,10637320,1,60,0.0006544589996337891,0.0006506443023681641,17,23,6,17,17,23,6,17,0.0,min,Min Best Case,True
26,96372106,4,10637321,1,60,0.0006685256958007812,0.0006692409515380859,21,26,5,21,21,26,5,21,0.0,min,Min Best Case,True
27,96372106,4,10637322,1,60,0.0010371208190917969,0.0006740093231201172,18,24,6,18,18,24,6,18,0.0,min,Min Best Case,True
28,96372106,4,10637323,1,60,0.0024728775024414062,0.0013720989227294922,29,38,9,29,29,38,9,29,0.0,min,Min Best Case,True
29,96372106,4,10637324,1,60,0.0007467269897460938,0.0008528232574462891,19,26,7,19,19,26,7,19,0.0,min,Min Best Case,True
30,96372106,4,10637325,1,60,0.009378433227539062,0.0009722709655761719,20,31,11,20,20,31,11,20,0.0,min,Min Best Case,True
31,96372106,4,10637326,1,60,0.012314796447753906,0.0010750293731689453,31,42,11,31,31,42,11,31,0.0,min,Min Best Case,True
32,96372106,4,10637327,1,60,0.00469517707824707,0.0008642673492431641,24,35,11,24,24,35,11,24,0.0,min,Min Best Case,True
33,96372106,4,10637328,1,60,0.0030221939086914062,0.0009374618530273438,30,41,11,30,30,41,11,30,0.0,min,Min Best Case,True
34,96372106,4,10637329,1,60,0.002073049545288086,0.0009827613830566406,23,31,8,23,23,31,8,23,0.0,min,Min Best Case,True
35,96372106,4,10637330,1,60,0.0006663799285888672,0.0008001327514648438,18,23,5,18,18,23,5,18,0.0,min,Min Best Case,True
36,96372106,4,10637331,1,60,0.0006773471832275391,0.0007221698760986328,20,29,9,20,20,29,9,20,0.0,min,Min Best Case,True
37,96372106,4,10637332,1,60,0.003462076187133789,0.0008094310760498047,19,28,9,19,19,28,9,19,0.0,min,Min Best Case,True
38,96372106,4,10637333,1,60,0.0018057823181152344,0.0006811618804931641,25,33,8,25,25,33,8,25,0.0,min,Min Best Case,True
