Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,0,60,0.0009090900421142578,0.0016314983367919922,25,25,0,25,25,25,0,25,0.5,max,Min Best Case,True
2,96372106,4,10637297,0,60,0.0006196498870849609,0.0009937286376953125,16,16,0,16,16,16,0,16,0.5,max,Min Best Case,True
3,96372106,4,10637298,0,60,0.0009403228759765625,0.0009961128234863281,28,28,0,28,28,28,0,28,0.5,max,Min Best Case,True
4,96372106,4,10637299,0,60,0.0008044242858886719,0.001425027847290039,23,23,0,23,23,23,0,23,0.5,max,Min Best Case,True
5,96372106,4,10637300,0,60,0.0010044574737548828,0.0011730194091796875,30,30,0,30,30,30,0,30,0.5,max,Min Best Case,True
6,96372106,4,10637301,0,60,0.002237558364868164,0.001285552978515625,26,26,0,26,26,26,0,26,0.5,max,Min Best Case,True
7,96372106,4,10637302,0,60,0.0016329288482666016,0.0010945796966552734,32,32,0,32,32,32,0,32,0.5,max,Min Best Case,True
8,96372106,4,10637303,0,60,0.001756906509399414,0.0008561611175537109,19,19,0,19,19,19,0,19,0.5,max,Min Best Case,True
9,96372106,4,10637304,0,60,0.0012814998626708984,0.0011475086212158203,19,19,0,19,19,19,0,19,0.5,max,Min Best Case,True
10,96372106,4,10637305,0,60,0.0017333030700683594,0.0009396076202392578,23,23,0,23,23,23,0,23,0.5,max,Min Best Case,True
11,96372106,4,10637306,0,60,0.0018622875213623047,0.0011639595031738281,18,18,0,18,18,18,0,18,0.5,max,Min Best Case,True
12,96372106,4,10637307,0,60,0.0009925365447998047,0.0010972023010253906,28,28,0,28,28,28,0,28,0.5,max,Min Best Case,True
13,96372106,4,10637308,0,60,0.0022864341735839844,0.0010938644409179688,26,26,0,26,26,26,0,26,0.5,max,Min Best Case,True
14,96372106,4,10637309,0,60,0.0008916854858398438,0.001085519790649414,25,25,0,25,25,25,0,25,0.5,max,Min Best Case,True
15,96372106,4,10637310,0,60,0.00438690185546875,0.001255035400390625,33,33,0,33,33,33,0,33,0.5,max,Min Best Case,True
16,96372106,4,10637311,0,60,0.0013320446014404297,0.0009086132049560547,20,20,0,20,20,20,0,20,0.5,max,Min Best Case,True
17,96372106,4,10637312,0,60,0.0008027553558349609,0.0008051395416259766,21,21,0,21,21,21,0,21,0.5,max,Min Best Case,True
18,96372106,4,10637313,0,60,0.006276130676269531,0.0016260147094726562,30,30,0,30,30,30,0,30,0.5,max,Min Best Case,True
19,96372106,4,10637314,0,60,0.013662576675415039,0.0010254383087158203,27,27,0,27,27,27,0,27,0.5,max,Min Best Case,True
20,96372106,4,10637315,0,60,0.0015099048614501953,0.0012652873992919922,26,26,0,26,26,26,0,26,0.5,max,Min Best Case,True
21,96372106,4,10637316,0,60,0.004621982574462891,0.0010867118835449219,28,28,0,28,28,28,0,28,0.5,max,Min Best Case,True
22,96372106,4,10637317,0,60,0.0012080669403076172,0.0010151863098144531,20,20,0,20,20,20,0,20,0.5,max,Min Best Case,True
23,96372106,4,10637318,0,60,0.0009856224060058594,0.0010924339294433594,20,20,0,20,20,20,0,20,0.5,max,Min Best Case,True
24,96372106,4,10637319,0,60,0.0027618408203125,0.0010998249053955078,26,26,0,26,26,26,0,26,0.5,max,Min Best Case,True
25,96372106,4,10637320,0,60,0.0006313323974609375,0.0006444454193115234,15,15,0,15,15,15,0,15,0.5,max,Min Best Case,True
26,96372106,4,10637321,0,60,0.0019316673278808594,0.0006926059722900391,17,17,0,17,17,17,0,17,0.5,max,Min Best Case,True
27,96372106,4,10637322,0,60,0.0014290809631347656,0.0007481575012207031,17,17,0,17,17,17,0,17,0.5,max,Min Best Case,True
28,96372106,4,10637323,0,60,0.0010118484497070312,0.002016782760620117,27,27,0,27,27,27,0,27,0.5,max,Min Best Case,True
29,96372106,4,10637324,0,60,0.0007231235504150391,0.0010039806365966797,18,18,0,18,18,18,0,18,0.5,max,Min Best Case,True
30,96372106,4,10637325,0,60,0.0009191036224365234,0.0009636878967285156,19,19,0,19,19,19,0,19,0.5,max,Min Best Case,True
31,96372106,4,10637326,0,60,0.002969026565551758,0.0011157989501953125,26,26,0,26,26,26,0,26,0.5,max,Min Best Case,True
32,96372106,4,10637327,0,60,0.0015416145324707031,0.0008137226104736328,22,22,0,22,22,22,0,22,0.5,max,Min Best Case,True
